origin,target,model,h,mm_forecast,mm_actual,cumulative_arithmetic_forecast,cumulative_compounded_forecast,arithmetic_minus_compounded_forecast,cumulative_arithmetic_actual,cumulative_compounded_actual,arithmetic_minus_compounded_actual
2019-02,2019-11,CORE_SPLIT_CUMULATIVE_R13,9,,0.0,,,,1.6,1.6002887104027932,-0.000288710402793102
2019-02,2019-12,CORE_SPLIT_CUMULATIVE_R13,10,,0.1,,,,1.7000000000000002,1.7018889991131965,-0.001888999113196288
2019-02,2020-01,CORE_SPLIT_CUMULATIVE_R13,11,,0.8,,,,2.5,2.515504111106101,-0.01550411110610117
2019-02,2020-02,CORE_SPLIT_CUMULATIVE_R13,12,,0.7,,,,3.2,3.2331126398838435,-0.033112639883843276
2019-02,2019-03,CORE_AGG_CUMULATIVE_LABOUR_R13,1,,-0.1,,,,-0.1,-0.1,0.0
2019-02,2019-04,CORE_AGG_CUMULATIVE_LABOUR_R13,2,,0.4,,,,0.30000000000000004,0.29960000000000003,0.00040000000000001146
2019-02,2019-05,CORE_AGG_CUMULATIVE_LABOUR_R13,3,,0.1,,,,0.4,0.39989960000000013,0.00010039999999988947
2019-02,2019-06,CORE_AGG_CUMULATIVE_LABOUR_R13,4,,0.3,,,,0.7,0.7010992988,-0.001099298800000037
2019-02,2019-07,CORE_AGG_CUMULATIVE_LABOUR_R13,5,,1.0,,,,1.7,1.7081102917880002,-0.008110291788000268
2019-02,2019-08,CORE_AGG_CUMULATIVE_LABOUR_R13,6,,0.2,,,,1.9,1.911526512371576,-0.011526512371575981
2019-02,2019-09,CORE_AGG_CUMULATIVE_LABOUR_R13,7,,-0.9,,,,0.9999999999999999,0.9943227737602317,0.005677226239768185
2019-02,2019-10,CORE_AGG_CUMULATIVE_LABOUR_R13,8,,0.6,,,,1.6,1.6002887104027932,-0.000288710402793102
2019-02,2019-11,CORE_AGG_CUMULATIVE_LABOUR_R13,9,,0.0,,,,1.6,1.6002887104027932,-0.000288710402793102
2019-02,2019-12,CORE_AGG_CUMULATIVE_LABOUR_R13,10,,0.1,,,,1.7000000000000002,1.7018889991131965,-0.001888999113196288
2019-02,2020-01,CORE_AGG_CUMULATIVE_LABOUR_R13,11,,0.8,,,,2.5,2.515504111106101,-0.01550411110610117
2019-02,2020-02,CORE_AGG_CUMULATIVE_LABOUR_R13,12,,0.7,,,,3.2,3.2331126398838435,-0.033112639883843276
2019-02,2019-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1,,-0.1,,,,-0.1,-0.1,0.0
2019-02,2019-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2,,0.4,,,,0.30000000000000004,0.29960000000000003,0.00040000000000001146
2019-02,2019-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3,,0.1,,,,0.4,0.39989960000000013,0.00010039999999988947
2019-02,2019-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,4,,0.3,,,,0.7,0.7010992988,-0.001099298800000037
2019-02,2019-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5,,1.0,,,,1.7,1.7081102917880002,-0.008110291788000268
2019-02,2019-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6,,0.2,,,,1.9,1.911526512371576,-0.011526512371575981
2019-02,2019-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7,,-0.9,,,,0.9999999999999999,0.9943227737602317,0.005677226239768185
2019-02,2019-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8,,0.6,,,,1.6,1.6002887104027932,-0.000288710402793102
2019-02,2019-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9,,0.0,,,,1.6,1.6002887104027932,-0.000288710402793102
2019-02,2019-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,10,,0.1,,,,1.7000000000000002,1.7018889991131965,-0.001888999113196288
2019-02,2020-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,11,,0.8,,,,2.5,2.515504111106101,-0.01550411110610117
2019-02,2020-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,12,,0.7,,,,3.2,3.2331126398838435,-0.033112639883843276
2019-03,2019-04,CORE_AGG_MONTHLY_R13,1,,0.4,,,,0.4,0.4,0.0
2019-03,2019-05,CORE_AGG_MONTHLY_R13,2,,0.1,,,,0.5,0.5004000000000001,-0.00040000000000006697
2019-03,2019-06,CORE_AGG_MONTHLY_R13,3,,0.3,,,,0.8,0.8019012000000001,-0.0019012000000000473
2019-03,2019-07,CORE_AGG_MONTHLY_R13,4,,1.0,,,,1.8,1.8099202120000004,-0.009920212000000372
2019-03,2019-08,CORE_AGG_MONTHLY_R13,5,,0.2,,,,2.0,2.013540052424,-0.013540052424000137
2019-03,2019-09,CORE_AGG_MONTHLY_R13,6,,-0.9,,,,1.1,1.0954181919521844,0.004581808047815716
2019-03,2019-10,CORE_AGG_MONTHLY_R13,7,,0.6,,,,1.7000000000000002,1.7019907011038973,-0.0019907011038970968
2019-03,2019-11,CORE_AGG_MONTHLY_R13,8,,0.0,,,,1.7000000000000002,1.7019907011038968,-0.0019907011038966527
2019-03,2019-12,CORE_AGG_MONTHLY_R13,9,,0.1,,,,1.8000000000000003,1.8036926918050014,-0.0036926918050010915
2019-03,2020-01,CORE_AGG_MONTHLY_R13,10,,0.8,,,,2.6000000000000005,2.6181222333394416,-0.018122233339441074
2019-03,2020-02,CORE_AGG_MONTHLY_R13,11,,0.7,,,,3.3000000000000007,3.336449088972817,-0.0364490889728164
2019-03,2020-03,CORE_AGG_MONTHLY_R13,12,,-0.3,,,,3.000000000000001,3.026439741705899,-0.026439741705897912
2019-03,2019-04,CORE_AGG_CUMULATIVE_R13,1,,0.4,,,,0.4,0.4,0.0
2019-03,2019-05,CORE_AGG_CUMULATIVE_R13,2,,0.1,,,,0.5,0.5004000000000001,-0.00040000000000006697
2019-03,2019-06,CORE_AGG_CUMULATIVE_R13,3,,0.3,,,,0.8,0.8019012000000001,-0.0019012000000000473
2019-03,2019-07,CORE_AGG_CUMULATIVE_R13,4,,1.0,,,,1.8,1.8099202120000004,-0.009920212000000372
2019-03,2019-08,CORE_AGG_CUMULATIVE_R13,5,,0.2,,,,2.0,2.013540052424,-0.013540052424000137
2019-03,2019-09,CORE_AGG_CUMULATIVE_R13,6,,-0.9,,,,1.1,1.0954181919521844,0.004581808047815716
2019-03,2019-10,CORE_AGG_CUMULATIVE_R13,7,,0.6,,,,1.7000000000000002,1.7019907011038973,-0.0019907011038970968
2019-03,2019-11,CORE_AGG_CUMULATIVE_R13,8,,0.0,,,,1.7000000000000002,1.7019907011038968,-0.0019907011038966527
2019-03,2019-12,CORE_AGG_CUMULATIVE_R13,9,,0.1,,,,1.8000000000000003,1.8036926918050014,-0.0036926918050010915
2019-03,2020-01,CORE_AGG_CUMULATIVE_R13,10,,0.8,,,,2.6000000000000005,2.6181222333394416,-0.018122233339441074
2019-03,2020-02,CORE_AGG_CUMULATIVE_R13,11,,0.7,,,,3.3000000000000007,3.336449088972817,-0.0364490889728164
2019-03,2020-03,CORE_AGG_CUMULATIVE_R13,12,,-0.3,,,,3.000000000000001,3.026439741705899,-0.026439741705897912
2019-03,2019-04,CORE_SPLIT_MONTHLY_R13,1,,0.4,,,,0.4,0.4,0.0
2019-03,2019-05,CORE_SPLIT_MONTHLY_R13,2,,0.1,,,,0.5,0.5004000000000001,-0.00040000000000006697
2019-03,2019-06,CORE_SPLIT_MONTHLY_R13,3,,0.3,,,,0.8,0.8019012000000001,-0.0019012000000000473
2019-03,2019-07,CORE_SPLIT_MONTHLY_R13,4,,1.0,,,,1.8,1.8099202120000004,-0.009920212000000372
2019-03,2019-08,CORE_SPLIT_MONTHLY_R13,5,,0.2,,,,2.0,2.013540052424,-0.013540052424000137
2019-03,2019-09,CORE_SPLIT_MONTHLY_R13,6,,-0.9,,,,1.1,1.0954181919521844,0.004581808047815716
2019-03,2019-10,CORE_SPLIT_MONTHLY_R13,7,,0.6,,,,1.7000000000000002,1.7019907011038973,-0.0019907011038970968
2019-03,2019-11,CORE_SPLIT_MONTHLY_R13,8,,0.0,,,,1.7000000000000002,1.7019907011038968,-0.0019907011038966527
2019-03,2019-12,CORE_SPLIT_MONTHLY_R13,9,,0.1,,,,1.8000000000000003,1.8036926918050014,-0.0036926918050010915
2019-03,2020-01,CORE_SPLIT_MONTHLY_R13,10,,0.8,,,,2.6000000000000005,2.6181222333394416,-0.018122233339441074
2019-03,2020-02,CORE_SPLIT_MONTHLY_R13,11,,0.7,,,,3.3000000000000007,3.336449088972817,-0.0364490889728164
2019-03,2020-03,CORE_SPLIT_MONTHLY_R13,12,,-0.3,,,,3.000000000000001,3.026439741705899,-0.026439741705897912
2019-03,2019-04,CORE_SPLIT_CUMULATIVE_R13,1,,0.4,,,,0.4,0.4,0.0
2019-03,2019-05,CORE_SPLIT_CUMULATIVE_R13,2,,0.1,,,,0.5,0.5004000000000001,-0.00040000000000006697
2019-03,2019-06,CORE_SPLIT_CUMULATIVE_R13,3,,0.3,,,,0.8,0.8019012000000001,-0.0019012000000000473
2019-03,2019-07,CORE_SPLIT_CUMULATIVE_R13,4,,1.0,,,,1.8,1.8099202120000004,-0.009920212000000372
2019-03,2019-08,CORE_SPLIT_CUMULATIVE_R13,5,,0.2,,,,2.0,2.013540052424,-0.013540052424000137
2019-03,2019-09,CORE_SPLIT_CUMULATIVE_R13,6,,-0.9,,,,1.1,1.0954181919521844,0.004581808047815716
2019-03,2019-10,CORE_SPLIT_CUMULATIVE_R13,7,,0.6,,,,1.7000000000000002,1.7019907011038973,-0.0019907011038970968
2019-03,2019-11,CORE_SPLIT_CUMULATIVE_R13,8,,0.0,,,,1.7000000000000002,1.7019907011038968,-0.0019907011038966527
2019-03,2019-12,CORE_SPLIT_CUMULATIVE_R13,9,,0.1,,,,1.8000000000000003,1.8036926918050014,-0.0036926918050010915
2019-03,2020-01,CORE_SPLIT_CUMULATIVE_R13,10,,0.8,,,,2.6000000000000005,2.6181222333394416,-0.018122233339441074
2019-03,2020-02,CORE_SPLIT_CUMULATIVE_R13,11,,0.7,,,,3.3000000000000007,3.336449088972817,-0.0364490889728164
2019-03,2020-03,CORE_SPLIT_CUMULATIVE_R13,12,,-0.3,,,,3.000000000000001,3.026439741705899,-0.026439741705897912
2019-03,2019-04,CORE_AGG_CUMULATIVE_LABOUR_R13,1,,0.4,,,,0.4,0.4,0.0
2019-03,2019-05,CORE_AGG_CUMULATIVE_LABOUR_R13,2,,0.1,,,,0.5,0.5004000000000001,-0.00040000000000006697
2019-03,2019-06,CORE_AGG_CUMULATIVE_LABOUR_R13,3,,0.3,,,,0.8,0.8019012000000001,-0.0019012000000000473
2019-03,2019-07,CORE_AGG_CUMULATIVE_LABOUR_R13,4,,1.0,,,,1.8,1.8099202120000004,-0.009920212000000372
2019-03,2019-08,CORE_AGG_CUMULATIVE_LABOUR_R13,5,,0.2,,,,2.0,2.013540052424,-0.013540052424000137
2019-03,2019-09,CORE_AGG_CUMULATIVE_LABOUR_R13,6,,-0.9,,,,1.1,1.0954181919521844,0.004581808047815716
2019-03,2019-10,CORE_AGG_CUMULATIVE_LABOUR_R13,7,,0.6,,,,1.7000000000000002,1.7019907011038973,-0.0019907011038970968
2019-03,2019-11,CORE_AGG_CUMULATIVE_LABOUR_R13,8,,0.0,,,,1.7000000000000002,1.7019907011038968,-0.0019907011038966527
2019-03,2019-12,CORE_AGG_CUMULATIVE_LABOUR_R13,9,,0.1,,,,1.8000000000000003,1.8036926918050014,-0.0036926918050010915
2019-03,2020-01,CORE_AGG_CUMULATIVE_LABOUR_R13,10,,0.8,,,,2.6000000000000005,2.6181222333394416,-0.018122233339441074
2019-03,2020-02,CORE_AGG_CUMULATIVE_LABOUR_R13,11,,0.7,,,,3.3000000000000007,3.336449088972817,-0.0364490889728164
2019-03,2020-03,CORE_AGG_CUMULATIVE_LABOUR_R13,12,,-0.3,,,,3.000000000000001,3.026439741705899,-0.026439741705897912
2019-03,2019-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1,,0.4,,,,0.4,0.4,0.0
2019-03,2019-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2,,0.1,,,,0.5,0.5004000000000001,-0.00040000000000006697
2019-03,2019-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3,,0.3,,,,0.8,0.8019012000000001,-0.0019012000000000473
2019-03,2019-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,4,,1.0,,,,1.8,1.8099202120000004,-0.009920212000000372
2019-03,2019-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5,,0.2,,,,2.0,2.013540052424,-0.013540052424000137
2019-03,2019-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6,,-0.9,,,,1.1,1.0954181919521844,0.004581808047815716
2019-03,2019-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7,,0.6,,,,1.7000000000000002,1.7019907011038973,-0.0019907011038970968
2019-03,2019-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8,,0.0,,,,1.7000000000000002,1.7019907011038968,-0.0019907011038966527
2019-03,2019-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9,,0.1,,,,1.8000000000000003,1.8036926918050014,-0.0036926918050010915
2019-03,2020-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,10,,0.8,,,,2.6000000000000005,2.6181222333394416,-0.018122233339441074
2019-03,2020-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,11,,0.7,,,,3.3000000000000007,3.336449088972817,-0.0364490889728164
2019-03,2020-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,12,,-0.3,,,,3.000000000000001,3.026439741705899,-0.026439741705897912
2019-04,2019-05,CORE_AGG_MONTHLY_R13,1,,0.1,,,,0.1,0.09999999999999998,2.7755575615628914e-17
2019-04,2019-06,CORE_AGG_MONTHLY_R13,2,,0.3,,,,0.4,0.40030000000000004,-0.00030000000000002247
2019-04,2019-07,CORE_AGG_MONTHLY_R13,3,,1.0,,,,1.4,1.404303,-0.004303000000000168
2019-04,2019-08,CORE_AGG_MONTHLY_R13,4,,0.2,,,,1.5999999999999999,1.6071116060000001,-0.00711160600000027
2019-04,2019-09,CORE_AGG_MONTHLY_R13,5,,-0.9,,,,0.6999999999999998,0.692647601546,0.00735239845399982
2019-04,2019-10,CORE_AGG_MONTHLY_R13,6,,0.6,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-11,CORE_AGG_MONTHLY_R13,7,,0.0,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-12,CORE_AGG_MONTHLY_R13,8,,0.1,,,,1.4000000000000001,1.3981002906424314,0.0018997093575687796
2019-04,2020-01,CORE_AGG_MONTHLY_R13,9,,0.8,,,,2.2,2.209285092967571,-0.00928509296757074
2019-04,2020-02,CORE_AGG_MONTHLY_R13,10,,0.7,,,,2.9000000000000004,2.9247500886183437,-0.02475008861834338
2019-04,2020-03,CORE_AGG_MONTHLY_R13,11,,-0.3,,,,2.6000000000000005,2.61597583835249,-0.01597583835248928
2019-04,2020-04,CORE_AGG_MONTHLY_R13,12,,0.2,,,,2.8000000000000007,2.8212077900291943,-0.021207790029193596
2019-04,2019-05,CORE_AGG_CUMULATIVE_R13,1,,0.1,,,,0.1,0.09999999999999998,2.7755575615628914e-17
2019-04,2019-06,CORE_AGG_CUMULATIVE_R13,2,,0.3,,,,0.4,0.40030000000000004,-0.00030000000000002247
2019-04,2019-07,CORE_AGG_CUMULATIVE_R13,3,,1.0,,,,1.4,1.404303,-0.004303000000000168
2019-04,2019-08,CORE_AGG_CUMULATIVE_R13,4,,0.2,,,,1.5999999999999999,1.6071116060000001,-0.00711160600000027
2019-04,2019-09,CORE_AGG_CUMULATIVE_R13,5,,-0.9,,,,0.6999999999999998,0.692647601546,0.00735239845399982
2019-04,2019-10,CORE_AGG_CUMULATIVE_R13,6,,0.6,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-11,CORE_AGG_CUMULATIVE_R13,7,,0.0,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-12,CORE_AGG_CUMULATIVE_R13,8,,0.1,,,,1.4000000000000001,1.3981002906424314,0.0018997093575687796
2019-04,2020-01,CORE_AGG_CUMULATIVE_R13,9,,0.8,,,,2.2,2.209285092967571,-0.00928509296757074
2019-04,2020-02,CORE_AGG_CUMULATIVE_R13,10,,0.7,,,,2.9000000000000004,2.9247500886183437,-0.02475008861834338
2019-04,2020-03,CORE_AGG_CUMULATIVE_R13,11,,-0.3,,,,2.6000000000000005,2.61597583835249,-0.01597583835248928
2019-04,2020-04,CORE_AGG_CUMULATIVE_R13,12,,0.2,,,,2.8000000000000007,2.8212077900291943,-0.021207790029193596
2019-04,2019-05,CORE_SPLIT_MONTHLY_R13,1,,0.1,,,,0.1,0.09999999999999998,2.7755575615628914e-17
2019-04,2019-06,CORE_SPLIT_MONTHLY_R13,2,,0.3,,,,0.4,0.40030000000000004,-0.00030000000000002247
2019-04,2019-07,CORE_SPLIT_MONTHLY_R13,3,,1.0,,,,1.4,1.404303,-0.004303000000000168
2019-04,2019-08,CORE_SPLIT_MONTHLY_R13,4,,0.2,,,,1.5999999999999999,1.6071116060000001,-0.00711160600000027
2019-04,2019-09,CORE_SPLIT_MONTHLY_R13,5,,-0.9,,,,0.6999999999999998,0.692647601546,0.00735239845399982
2019-04,2019-10,CORE_SPLIT_MONTHLY_R13,6,,0.6,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-11,CORE_SPLIT_MONTHLY_R13,7,,0.0,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-12,CORE_SPLIT_MONTHLY_R13,8,,0.1,,,,1.4000000000000001,1.3981002906424314,0.0018997093575687796
2019-04,2020-01,CORE_SPLIT_MONTHLY_R13,9,,0.8,,,,2.2,2.209285092967571,-0.00928509296757074
2019-04,2020-02,CORE_SPLIT_MONTHLY_R13,10,,0.7,,,,2.9000000000000004,2.9247500886183437,-0.02475008861834338
2019-04,2020-03,CORE_SPLIT_MONTHLY_R13,11,,-0.3,,,,2.6000000000000005,2.61597583835249,-0.01597583835248928
2019-04,2020-04,CORE_SPLIT_MONTHLY_R13,12,,0.2,,,,2.8000000000000007,2.8212077900291943,-0.021207790029193596
2019-04,2019-05,CORE_SPLIT_CUMULATIVE_R13,1,,0.1,,,,0.1,0.09999999999999998,2.7755575615628914e-17
2019-04,2019-06,CORE_SPLIT_CUMULATIVE_R13,2,,0.3,,,,0.4,0.40030000000000004,-0.00030000000000002247
2019-04,2019-07,CORE_SPLIT_CUMULATIVE_R13,3,,1.0,,,,1.4,1.404303,-0.004303000000000168
2019-04,2019-08,CORE_SPLIT_CUMULATIVE_R13,4,,0.2,,,,1.5999999999999999,1.6071116060000001,-0.00711160600000027
2019-04,2019-09,CORE_SPLIT_CUMULATIVE_R13,5,,-0.9,,,,0.6999999999999998,0.692647601546,0.00735239845399982
2019-04,2019-10,CORE_SPLIT_CUMULATIVE_R13,6,,0.6,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-11,CORE_SPLIT_CUMULATIVE_R13,7,,0.0,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-12,CORE_SPLIT_CUMULATIVE_R13,8,,0.1,,,,1.4000000000000001,1.3981002906424314,0.0018997093575687796
2019-04,2020-01,CORE_SPLIT_CUMULATIVE_R13,9,,0.8,,,,2.2,2.209285092967571,-0.00928509296757074
2019-04,2020-02,CORE_SPLIT_CUMULATIVE_R13,10,,0.7,,,,2.9000000000000004,2.9247500886183437,-0.02475008861834338
2019-04,2020-03,CORE_SPLIT_CUMULATIVE_R13,11,,-0.3,,,,2.6000000000000005,2.61597583835249,-0.01597583835248928
2019-04,2020-04,CORE_SPLIT_CUMULATIVE_R13,12,,0.2,,,,2.8000000000000007,2.8212077900291943,-0.021207790029193596
2019-04,2019-05,CORE_AGG_CUMULATIVE_LABOUR_R13,1,,0.1,,,,0.1,0.09999999999999998,2.7755575615628914e-17
2019-04,2019-06,CORE_AGG_CUMULATIVE_LABOUR_R13,2,,0.3,,,,0.4,0.40030000000000004,-0.00030000000000002247
2019-04,2019-07,CORE_AGG_CUMULATIVE_LABOUR_R13,3,,1.0,,,,1.4,1.404303,-0.004303000000000168
2019-04,2019-08,CORE_AGG_CUMULATIVE_LABOUR_R13,4,,0.2,,,,1.5999999999999999,1.6071116060000001,-0.00711160600000027
2019-04,2019-09,CORE_AGG_CUMULATIVE_LABOUR_R13,5,,-0.9,,,,0.6999999999999998,0.692647601546,0.00735239845399982
2019-04,2019-10,CORE_AGG_CUMULATIVE_LABOUR_R13,6,,0.6,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-11,CORE_AGG_CUMULATIVE_LABOUR_R13,7,,0.0,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-12,CORE_AGG_CUMULATIVE_LABOUR_R13,8,,0.1,,,,1.4000000000000001,1.3981002906424314,0.0018997093575687796
2019-04,2020-01,CORE_AGG_CUMULATIVE_LABOUR_R13,9,,0.8,,,,2.2,2.209285092967571,-0.00928509296757074
2019-04,2020-02,CORE_AGG_CUMULATIVE_LABOUR_R13,10,,0.7,,,,2.9000000000000004,2.9247500886183437,-0.02475008861834338
2019-04,2020-03,CORE_AGG_CUMULATIVE_LABOUR_R13,11,,-0.3,,,,2.6000000000000005,2.61597583835249,-0.01597583835248928
2019-04,2020-04,CORE_AGG_CUMULATIVE_LABOUR_R13,12,,0.2,,,,2.8000000000000007,2.8212077900291943,-0.021207790029193596
2019-04,2019-05,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,1,,0.1,,,,0.1,0.09999999999999998,2.7755575615628914e-17
2019-04,2019-06,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2,,0.3,,,,0.4,0.40030000000000004,-0.00030000000000002247
2019-04,2019-07,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3,,1.0,,,,1.4,1.404303,-0.004303000000000168
2019-04,2019-08,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,4,,0.2,,,,1.5999999999999999,1.6071116060000001,-0.00711160600000027
2019-04,2019-09,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5,,-0.9,,,,0.6999999999999998,0.692647601546,0.00735239845399982
2019-04,2019-10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6,,0.6,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7,,0.0,,,,1.2999999999999998,1.296803487155276,0.0031965128447237756
2019-04,2019-12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8,,0.1,,,,1.4000000000000001,1.3981002906424314,0.0018997093575687796
2019-04,2020-01,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9,,0.8,,,,2.2,2.209285092967571,-0.00928509296757074
2019-04,2020-02,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,10,,0.7,,,,2.9000000000000004,2.9247500886183437,-0.02475008861834338
2019-04,2020-03,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,11,,-0.3,,,,2.6000000000000005,2.61597583835249,-0.01597583835248928
2019-04,2020-04,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,12,,0.2,,,,2.8000000000000007,2.8212077900291943,-0.021207790029193596
2019-05,2019-06,CORE_AGG_MONTHLY_R13,1,,0.3,,,,0.3,0.3,0.0
2019-05,2019-07,CORE_AGG_MONTHLY_R13,2,,1.0,,,,1.3,1.3030000000000002,-0.0030000000000001137
2019-05,2019-08,CORE_AGG_MONTHLY_R13,3,,0.2,,,,1.5,1.505606,-0.005606
2019-05,2019-09,CORE_AGG_MONTHLY_R13,4,,-0.9,,,,0.6,0.592055546,0.00794445399999999
2019-05,2019-10,CORE_AGG_MONTHLY_R13,5,,0.6,,,,1.2,1.195607879276,0.004392120723999859
2019-05,2019-11,CORE_AGG_MONTHLY_R13,6,,0.0,,,,1.2,1.195607879276,0.004392120723999859
2019-05,2019-12,CORE_AGG_MONTHLY_R13,7,,0.1,,,,1.3,1.296803487155276,0.0031965128447239977
2019-05,2020-01,CORE_AGG_MONTHLY_R13,8,,0.8,,,,2.1,2.1071779150525183,-0.007177915052518191
2019-05,2020-02,CORE_AGG_MONTHLY_R13,9,,0.7,,,,2.8,2.8219281604578854,-0.021928160457885593
2019-05,2020-03,CORE_AGG_MONTHLY_R13,10,,-0.3,,,,2.5,2.513462375976512,-0.013462375976511787
2019-05,2020-04,CORE_AGG_MONTHLY_R13,11,,0.2,,,,2.7,2.718489300728465,-0.018489300728464997
2019-05,2020-05,CORE_AGG_MONTHLY_R13,12,,0.7,,,,3.4000000000000004,3.4375187258335647,-0.037518725833564304
2019-05,2019-06,CORE_AGG_CUMULATIVE_R13,1,,0.3,,,,0.3,0.3,0.0
2019-05,2019-07,CORE_AGG_CUMULATIVE_R13,2,,1.0,,,,1.3,1.3030000000000002,-0.0030000000000001137
2019-05,2019-08,CORE_AGG_CUMULATIVE_R13,3,,0.2,,,,1.5,1.505606,-0.005606
2019-05,2019-09,CORE_AGG_CUMULATIVE_R13,4,,-0.9,,,,0.6,0.592055546,0.00794445399999999
2019-05,2019-10,CORE_AGG_CUMULATIVE_R13,5,,0.6,,,,1.2,1.195607879276,0.004392120723999859
2019-05,2019-11,CORE_AGG_CUMULATIVE_R13,6,,0.0,,,,1.2,1.195607879276,0.004392120723999859
2019-05,2019-12,CORE_AGG_CUMULATIVE_R13,7,,0.1,,,,1.3,1.296803487155276,0.0031965128447239977
2019-05,2020-01,CORE_AGG_CUMULATIVE_R13,8,,0.8,,,,2.1,2.1071779150525183,-0.007177915052518191
2019-05,2020-02,CORE_AGG_CUMULATIVE_R13,9,,0.7,,,,2.8,2.8219281604578854,-0.021928160457885593
2019-05,2020-03,CORE_AGG_CUMULATIVE_R13,10,,-0.3,,,,2.5,2.513462375976512,-0.013462375976511787
2019-05,2020-04,CORE_AGG_CUMULATIVE_R13,11,,0.2,,,,2.7,2.718489300728465,-0.018489300728464997
2019-05,2020-05,CORE_AGG_CUMULATIVE_R13,12,,0.7,,,,3.4000000000000004,3.4375187258335647,-0.037518725833564304
2019-05,2019-06,CORE_SPLIT_MONTHLY_R13,1,,0.3,,,,0.3,0.3,0.0
2019-05,2019-07,CORE_SPLIT_MONTHLY_R13,2,,1.0,,,,1.3,1.3030000000000002,-0.0030000000000001137
2019-05,2019-08,CORE_SPLIT_MONTHLY_R13,3,,0.2,,,,1.5,1.505606,-0.005606
2019-05,2019-09,CORE_SPLIT_MONTHLY_R13,4,,-0.9,,,,0.6,0.592055546,0.00794445399999999
2019-05,2019-10,CORE_SPLIT_MONTHLY_R13,5,,0.6,,,,1.2,1.195607879276,0.004392120723999859
2019-05,2019-11,CORE_SPLIT_MONTHLY_R13,6,,0.0,,,,1.2,1.195607879276,0.004392120723999859
2019-05,2019-12,CORE_SPLIT_MONTHLY_R13,7,,0.1,,,,1.3,1.296803487155276,0.0031965128447239977
2019-05,2020-01,CORE_SPLIT_MONTHLY_R13,8,,0.8,,,,2.1,2.1071779150525183,-0.007177915052518191
2019-05,2020-02,CORE_SPLIT_MONTHLY_R13,9,,0.7,,,,2.8,2.8219281604578854,-0.021928160457885593
2019-05,2020-03,CORE_SPLIT_MONTHLY_R13,10,,-0.3,,,,2.5,2.513462375976512,-0.013462375976511787
