sample,h,candidate,reference,n,metric,delta,lower,upper,block,draws,seed
recent_origins,12,FUEL_ECM_R14,INDEPENDENT_BRIDGE,19,mae,-0.06541836334898044,-0.08293211525798605,-0.048108202380984455,18,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,19,rmse,0.015673256339034047,-0.024887999050931864,0.04696473810298318,12,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,19,mae,0.003972297622538479,-0.030742189310416723,0.03868678455549324,12,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,19,rmse,0.015673256339034047,-0.029642025472573528,0.05238782764620927,6,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,19,mae,0.003972297622538479,-0.033599719297451425,0.0421911059374216,6,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,19,rmse,0.015673256339034047,0.0009739023420525239,0.02779399260535098,18,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_CONSTANT_PUMP_R14,19,mae,0.003972297622538479,-0.007829403075506614,0.015182574876877686,18,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_ZERO_R14,19,rmse,0.003934940187389158,-0.032678188750678405,0.03361667620680375,12,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_ZERO_R14,19,mae,-0.009845628148384078,-0.046435775371439836,0.026744519074671125,12,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_ZERO_R14,19,rmse,0.003934940187389158,-0.037716661078786774,0.04040644683400463,6,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_ZERO_R14,19,mae,-0.009845628148384078,-0.049836437064913613,0.03543095323967923,6,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_ZERO_R14,19,rmse,0.003934940187389158,-0.008632108283973983,0.01656144717635044,18,5000,42
recent_origins,12,FUEL_ECM_R14,FUEL_ZERO_R14,19,mae,-0.009845628148384078,-0.0235120042892345,0.0038412548843982375,18,5000,42
