variant,origin,h,yy,actual_previous,scored
C123,2024-06,12,2.2578614324050474,2.913907284768222,True
C123,2024-07,0,1.8028588595883175,2.150537634408578,False
C123,2024-07,1,1.537076203145144,2.213279678068404,True
C123,2024-07,2,1.8488457891960284,2.567567567567563,True
C123,2024-07,3,2.0227741025088055,2.8359216745442346,True
C123,2024-07,4,1.9616875105958012,2.834008097166013,True
C123,2024-07,5,2.33655475272168,2.981029810298109,True
C123,2024-07,6,1.7819993775575766,2.8037383177569937,True
C123,2024-07,7,1.6477570852459018,2.729693741677764,True
C123,2024-07,8,1.4755004930743587,2.659574468085101,True
C123,2024-07,9,0.9529432696410276,1.8494055482166376,True
C123,2024-07,10,1.2269503839513534,2.377807133421391,True
C123,2024-07,11,1.700947840822297,2.913907284768222,True
C123,2024-07,12,1.7991117234645828,2.697368421052633,True
C123,2024-08,0,2.1640766094450528,2.213279678068404,False
C123,2024-08,1,2.5024267202634913,2.567567567567563,True
C123,2024-08,2,2.77839297912915,2.8359216745442346,True
C123,2024-08,3,2.807362560231059,2.834008097166013,True
C123,2024-08,4,3.275161641408022,2.981029810298109,True
C123,2024-08,5,2.798649745044719,2.8037383177569937,True
C123,2024-08,6,2.751731334001239,2.729693741677764,True
C123,2024-08,7,2.6554999844928715,2.659574468085101,True
C123,2024-08,8,2.2024840878382825,1.8494055482166376,True
C123,2024-08,9,2.5536487271335284,2.377807133421391,True
C123,2024-08,10,3.106856486671063,2.913907284768222,True
C123,2024-08,11,2.802764021962297,2.697368421052633,True
C123,2024-08,12,2.7893454320466673,2.493438320209967,True
C123,2024-09,0,2.652525393955295,2.567567567567563,False
C123,2024-09,1,2.8735930794412794,2.8359216745442346,True
C123,2024-09,2,2.9166584241634665,2.834008097166013,True
C123,2024-09,3,3.391133423351228,2.981029810298109,True
C123,2024-09,4,2.9225314339287944,2.8037383177569937,True
C123,2024-09,5,2.8799449719103154,2.729693741677764,True
C123,2024-09,6,2.791047393247567,2.659574468085101,True
C123,2024-09,7,2.3408041770662926,1.8494055482166376,True
C123,2024-09,8,2.694024688397966,2.377807133421391,True
C123,2024-09,9,3.2484292510210753,2.913907284768222,True
C123,2024-09,10,2.9433943822690725,2.697368421052633,True
C123,2024-09,11,2.7295108986415264,2.493438320209967,True
C123,2024-09,12,2.872056256138724,2.305665349143618,True
C123,2024-10,0,2.869304229155133,2.8359216745442346,False
C123,2024-10,1,2.8523480046684995,2.834008097166013,True
C123,2024-10,2,3.2501727463070416,2.981029810298109,True
C123,2024-10,3,2.7116215727419855,2.8037383177569937,True
C123,2024-10,4,2.6076553071440576,2.729693741677764,True
C123,2024-10,5,2.4591862070535586,2.659574468085101,True
C123,2024-10,6,1.9587010673293295,1.8494055482166376,True
C123,2024-10,7,2.2660152264559983,2.377807133421391,True
C123,2024-10,8,2.7749706152847056,2.913907284768222,True
C123,2024-10,9,2.4300430171221765,2.697368421052633,True
C123,2024-10,10,2.1767189568499314,2.493438320209967,True
C123,2024-10,11,2.214761634851399,2.305665349143618,True
C123,2024-10,12,2.280026838898524,2.4950755088640726,True
C123,2024-11,0,2.932034944299524,2.834008097166013,False
C123,2024-11,1,3.3737043247866394,2.981029810298109,True
C123,2024-11,2,2.83063456942142,2.8037383177569937,True
C123,2024-11,3,2.723289731430766,2.729693741677764,True
C123,2024-11,4,2.569863046892876,2.659574468085101,True
C123,2024-11,5,2.065873668531538,1.8494055482166376,True
C123,2024-11,6,2.3650124287393255,2.377807133421391,True
C123,2024-11,7,2.868656954803846,2.913907284768222,True
C123,2024-11,8,2.5175485452853366,2.697368421052633,True
C123,2024-11,9,2.2575533038880753,2.493438320209967,True
C123,2024-11,10,2.288576581486061,2.305665349143618,True
C123,2024-11,11,2.318129927610897,2.4950755088640726,True
C123,2024-11,12,2.2790151481633325,2.099737532808387,True
C123,2024-12,0,3.3582623502626605,2.981029810298109,False
C123,2024-12,1,2.8247063335171996,2.8037383177569937,True
C123,2024-12,2,2.725556485936755,2.729693741677764,True
C123,2024-12,3,2.580295100550562,2.659574468085101,True
C123,2024-12,4,2.0836920961945067,1.8494055482166376,True
C123,2024-12,5,2.3910864949391053,2.377807133421391,True
C123,2024-12,6,2.9005576377173217,2.913907284768222,True
C123,2024-12,7,2.5576537601254326,2.697368421052633,True
C123,2024-12,8,2.305622962892726,2.493438320209967,True
C123,2024-12,9,2.344489856168815,2.305665349143618,True
C123,2024-12,10,2.381927190374504,2.4950755088640726,True
C123,2024-12,11,2.3261559015687236,2.099737532808387,True
C123,2024-12,12,2.3045438965237666,2.1052631578947296,True
C123,2025-01,0,2.6481834087184732,2.8037383177569937,False
C123,2025-01,1,2.6075118162902715,2.729693741677764,True
C123,2025-01,2,2.461741289902639,2.659574468085101,True
C123,2025-01,3,1.965810894297805,1.8494055482166376,True
C123,2025-01,4,2.269106931762374,2.377807133421391,True
C123,2025-01,5,2.7755287716098596,2.913907284768222,True
C123,2025-01,6,2.42709261145557,2.697368421052633,True
C123,2025-01,7,2.168303580928247,2.493438320209967,True
C123,2025-01,8,2.1999478154307726,2.305665349143618,True
C123,2025-01,9,2.229954111098471,2.4950755088640726,True
C123,2025-01,10,2.1667675114284157,2.099737532808387,True
C123,2025-01,11,2.415521425604612,2.1052631578947296,True
C123,2025-01,12,2.2622647164914937,1.62337662337662,True
C123,2025-02,0,2.860500862956451,2.729693741677764,False
C123,2025-02,1,2.713621341690541,2.659574468085101,True
C123,2025-02,2,2.219478845958496,1.8494055482166376,True
C123,2025-02,3,2.5258472227448836,2.377807133421391,True
C123,2025-02,4,3.0408221560676605,2.913907284768222,True
C123,2025-02,5,2.698169278938054,2.697368421052633,True
C123,2025-02,6,2.4464609706406857,2.493438320209967,True
C123,2025-02,7,2.4898379577908387,2.305665349143618,True
C123,2025-02,8,2.5317425389499495,2.4950755088640726,True
C123,2025-02,9,2.4797589012424024,2.099737532808387,True
C123,2025-02,10,2.7405545050779665,2.1052631578947296,True
C123,2025-02,11,2.420956634903166,1.62337662337662,True
C123,2025-02,12,2.2936416566880933,1.3609850939727857,True
C123,2025-03,0,2.6409666367774887,2.659574468085101,False
C123,2025-03,1,2.141982148379757,1.8494055482166376,True
C123,2025-03,2,2.490101698644923,2.377807133421391,True
C123,2025-03,3,3.0466991690103513,2.913907284768222,True
C123,2025-03,4,2.7413379599268097,2.697368421052633,True
C123,2025-03,5,2.5271035549884626,2.493438320209967,True
C123,2025-03,6,2.6029794318038,2.305665349143618,True
C123,2025-03,7,2.6773558151120413,2.4950755088640726,True
C123,2025-03,8,2.6574715042204824,2.099737532808387,True
C123,2025-03,9,2.951169375520408,2.1052631578947296,True
C123,2025-03,10,2.6635663766457007,1.62337662337662,True
C123,2025-03,11,2.668648594672415,1.3609850939727857,True
C123,2025-03,12,2.646939613966999,1.8782383419689104,True
C123,2025-04,0,2.203465238437472,1.8494055482166376,False
C123,2025-04,1,2.4815074155441526,2.377807133421391,True
C123,2025-04,2,3.014409363303428,2.913907284768222,True
C123,2025-04,3,2.6914533128835427,2.697368421052633,True
C123,2025-04,4,2.4653513753729164,2.493438320209967,True
C123,2025-04,5,2.5311509963301373,2.305665349143618,True
C123,2025-04,6,2.6000779168450965,2.4950755088640726,True
C123,2025-04,7,2.581707338945014,2.099737532808387,True
C123,2025-04,8,2.87761651310738,2.1052631578947296,True
C123,2025-04,9,2.59330370062873,1.62337662337662,True
C123,2025-04,10,2.6020927546870056,1.3609850939727857,True
C123,2025-04,11,2.538631969265601,1.8782383419689104,True
C123,2025-04,12,2.6028493598453504,2.464332036316472,True
C123,2025-05,0,2.1908928922056794,2.377807133421391,False
C123,2025-05,1,2.693157387470845,2.913907284768222,True
C123,2025-05,2,2.346791933534989,2.697368421052633,True
C123,2025-05,3,2.0990038219311535,2.493438320209967,True
C123,2025-05,4,2.139539214083839,2.305665349143618,True
C123,2025-05,5,2.1847093923353005,2.4950755088640726,True
C123,2025-05,6,2.1385546721624014,2.099737532808387,True
C123,2025-05,7,2.4071474326901106,2.1052631578947296,True
C123,2025-05,8,2.098788035715808,1.62337662337662,True
C123,2025-05,9,2.082323869631017,1.3609850939727857,True
C123,2025-05,10,1.9943805353812212,1.8782383419689104,True
C123,2025-05,11,2.3102090777001814,2.464332036316472,True
C123,2025-05,12,2.3490482336965592,2.129032258064519,True
C123,2025-06,0,2.9301939399616357,2.913907284768222,False
C123,2025-06,1,2.6357690548789647,2.697368421052633,True
C123,2025-06,2,2.379564693037042,2.493438320209967,True
C123,2025-06,3,2.4117347651121066,2.305665349143618,True
C123,2025-06,4,2.451618630191344,2.4950755088640726,True
C123,2025-06,5,2.400076387105071,2.099737532808387,True
C123,2025-06,6,2.6631196092459413,2.1052631578947296,True
C123,2025-06,7,2.352455334530387,1.62337662337662,True
C123,2025-06,8,2.3338661222427457,1.3609850939727857,True
C123,2025-06,9,2.2434108967081285,1.8782383419689104,True
C123,2025-06,10,2.5572603957867726,2.464332036316472,True
C123,2025-06,11,2.407589032791835,2.129032258064519,True
C123,2025-06,12,2.41613161679751,1.544401544401539,True
C123,2025-07,0,2.8055819511657876,2.697368421052633,False
C123,2025-07,1,2.546578205509229,2.493438320209967,True
C123,2025-07,2,2.5783748523911405,2.305665349143618,True
C123,2025-07,3,2.616371944594998,2.4950755088640726,True
C123,2025-07,4,2.564644951029247,2.099737532808387,True
C123,2025-07,5,2.8283927013447134,2.1052631578947296,True
C123,2025-07,6,2.5131382949125682,1.62337662337662,True
C123,2025-07,7,2.496415871532089,1.3609850939727857,True
C123,2025-07,8,2.406855678576026,1.8782383419689104,True
C123,2025-07,9,2.7219117349141198,2.464332036316472,True
C123,2025-07,10,2.5722324576437177,2.129032258064519,True
C123,2025-07,11,2.4817058338465556,1.544401544401539,True
C123,2025-07,12,2.3764539237080258,1.7296604740550945,True
C123,2025-08,0,2.638233551927367,2.493438320209967,False
C123,2025-08,1,2.6362497265327125,2.305665349143618,True
C123,2025-08,2,2.677896581656518,2.4950755088640726,True
C123,2025-08,3,2.630866587384924,2.099737532808387,True
C123,2025-08,4,2.899332436155357,2.1052631578947296,True
C123,2025-08,5,2.590105570880364,1.62337662337662,True
C123,2025-08,6,2.5748419436048464,1.3609850939727857,True
C123,2025-08,7,2.4918446276727724,1.8782383419689104,True
C123,2025-08,8,2.81424137729644,2.464332036316472,True
C123,2025-08,9,2.671516522823993,2.129032258064519,True
C123,2025-08,10,2.588183375113109,1.544401544401539,True
C123,2025-08,11,2.4651419067851332,1.7296604740550945,True
C123,2025-08,12,2.419242600873563,,False
C123,2025-09,0,2.544510253619935,2.305665349143618,False
C123,2025-09,1,2.5933435723278513,2.4950755088640726,True
C123,2025-09,2,2.552242671933571,2.099737532808387,True
C123,2025-09,3,2.830289817511505,2.1052631578947296,True
C123,2025-09,4,2.5335521000879613,1.62337662337662,True
C123,2025-09,5,2.532964992469792,1.3609850939727857,True
C123,2025-09,6,2.462655040007589,1.8782383419689104,True
C123,2025-09,7,2.806646923027808,2.464332036316472,True
C123,2025-09,8,2.6858778794331255,2.129032258064519,True
C123,2025-09,9,2.6247791481858953,1.544401544401539,True
C123,2025-09,10,2.524195388075323,1.7296604740550945,True
C123,2025-09,11,2.534999176447659,,False
C123,2025-09,12,2.690329519179217,,False
C123,2025-10,0,2.347767372753466,2.4950755088640726,False
C123,2025-10,1,2.2421572060202495,2.099737532808387,True
C123,2025-10,2,2.463794751777369,2.1052631578947296,True
C123,2025-10,3,2.1223444243784213,1.62337662337662,True
C123,2025-10,4,2.0750872157738156,1.3609850939727857,True
C123,2025-10,5,1.9629561228562113,1.8782383419689104,True
C123,2025-10,6,2.2602545484652894,2.464332036316472,True
C123,2025-10,7,2.1019888871396613,2.129032258064519,True
C123,2025-10,8,2.0053522929295178,1.544401544401539,True
C123,2025-10,9,1.8710794349657365,1.7296604740550945,True
C123,2025-10,10,1.8488361051335693,,False
C123,2025-10,11,2.0545809659050245,,False
C123,2025-10,12,2.1699775065158544,,False
C123,2025-11,0,2.539573097052607,2.099737532808387,False
C123,2025-11,1,2.7658308833700898,2.1052631578947296,True
C123,2025-11,2,2.3806684582186883,1.62337662337662,True
C123,2025-11,3,2.3000943778855505,1.3609850939727857,True
C123,2025-11,4,2.1588135419513166,1.8782383419689104,True
C123,2025-11,5,2.4301344850231335,2.464332036316472,True
C123,2025-11,6,2.2459865247755206,2.129032258064519,True
C123,2025-11,7,2.1332463345355293,1.544401544401539,True
C123,2025-11,8,1.9846538397783962,1.7296604740550945,True
C123,2025-11,9,1.9491764091415473,,False
C123,2025-11,10,2.1426150052814283,,False
C123,2025-11,11,1.9678525787017078,,False
C123,2025-11,12,1.9910967281728105,,False
C123,2025-12,0,2.1841989251501723,2.1052631578947296,False
C123,2025-12,1,1.6848809461008367,1.62337662337662,True
C123,2025-12,2,1.569224255203871,1.3609850939727857,True
C123,2025-12,3,1.3986544473878468,1.8782383419689104,True
C123,2025-12,4,1.638299287166882,2.464332036316472,True
C123,2025-12,5,1.4302390077638,2.129032258064519,True
C123,2025-12,6,1.2904085814907156,1.544401544401539,True
C123,2025-12,7,1.122026382582107,1.7296604740550945,True
C123,2025-12,8,1.0677722335943811,,False
C123,2025-12,9,1.2419608792515242,,False
C123,2025-12,10,1.051988162548371,,False
C123,2025-12,11,1.3503547364449362,,False
C123,2025-12,12,1.6151893521640068,,False
C123,2026-01,0,1.7558278884178644,1.62337662337662,False
C123,2026-01,1,1.7034057263764713,1.3609850939727857,True
C123,2026-01,2,1.576362189438726,1.8782383419689104,True
C123,2026-01,3,1.863304143159294,2.464332036316472,True
C123,2026-01,4,1.6948347107446096,2.129032258064519,True
C123,2026-01,5,1.5945175268100829,1.544401544401539,True
C123,2026-01,6,1.461960028191691,1.7296604740550945,True
C123,2026-01,7,1.4407416478699222,,False
C123,2026-01,8,1.6496537329902399,,False
C123,2026-01,9,1.493664036450474,,False
C123,2026-01,10,1.8286015019092474,,False
C123,2026-01,11,2.0535772172759272,,False
C123,2026-01,12,2.2097340932009124,,False
C123,2026-02,0,1.6851142901895582,1.3609850939727857,False
C123,2026-02,1,1.4540728062599417,1.8782383419689104,True
C123,2026-02,2,1.6496376464668512,2.464332036316472,True
C123,2026-02,3,1.3946604779467784,2.129032258064519,True
C123,2026-02,4,1.2278121204567596,1.544401544401539,True
C123,2026-02,5,1.0499795591383856,1.7296604740550945,True
C123,2026-02,6,0.9791485419847337,,False
C123,2026-02,7,1.1392932001702827,,False
C123,2026-02,8,0.9451614623705047,,False
C123,2026-02,9,1.2407634808223211,,False
C123,2026-02,10,1.4350187254114763,,False
C123,2026-02,11,1.5603136844446095,,False
C123,2026-02,12,1.6493398240876522,,False
C123,2026-03,0,1.9893915892807712,1.8782383419689104,False
C123,2026-03,1,2.581688798750768,2.464332036316472,True
C123,2026-03,2,2.3648336652102553,2.129032258064519,True
C123,2026-03,3,2.2356060212241533,1.544401544401539,True
C123,2026-03,4,2.0919730716635385,1.7296604740550945,True
C123,2026-03,5,2.0565734423465676,,False
C123,2026-03,6,2.248945934941364,,False
C123,2026-03,7,2.0846748701930546,,False
C123,2026-03,8,2.4151994734281543,,False
C123,2026-03,9,2.6429971160472947,,False
C123,2026-03,10,2.8006114300092357,,False
C123,2026-03,11,3.099494533671209,,False
C123,2026-03,12,2.5238500996044944,,False
C123,2026-04,0,2.64100793446964,2.464332036316472,False
C123,2026-04,1,2.419328615577131,2.129032258064519,True
C123,2026-04,2,2.362395459495707,1.544401544401539,True
C123,2026-04,3,2.287896186190672,1.7296604740550945,True
C123,2026-04,4,2.3140009881861867,,False
C123,2026-04,5,2.565246644888556,,False
C123,2026-04,6,2.45472126852028,,False
C123,2026-04,7,2.833867050092753,,False
C123,2026-04,8,3.109799664059699,,False
C123,2026-04,9,3.3146206756898895,,False
C123,2026-04,10,3.661632200374329,,False
C123,2026-04,11,3.109534212297551,,False
C123,2026-04,12,2.849437527993852,,False
C123,2026-05,0,2.5029268220913856,2.129032258064519,False
C123,2026-05,1,2.4216158289423544,1.544401544401539,True
C123,2026-05,2,2.331046908159019,1.7296604740550945,True
C123,2026-05,3,2.338792047219248,,False
C123,2026-05,4,2.5691321911840714,,False
C123,2026-05,5,2.4411686662161496,,False
C123,2026-05,6,2.8061013224851745,,False
C123,2026-05,7,3.0615790667697365,,False
