model,h,metric,sample,n_intended,n,mae,rmse,bias
MCT_FAST_R18,4,core_cumulative_log,origins_2019_2021,32,32,0.9755905828025128,1.3261966177047324,-0.7265751833080696
MCT_FAST_R18,4,core_cumulative_log,origins_2022_2023,24,24,1.191220287141124,1.285530097065242,0.6411907144895655
MCT_FAST_R18,4,core_cumulative_log,origins_2024plus,27,27,0.24682760109409085,0.28920799422549404,0.10812591557886675
MCT_FAST_R18,4,core_cumulative_log,recent_targets,31,31,0.3039165365727435,0.38614093920862,0.18311184273690306
MCT_FAST_R18,5,core_cumulative_log,full,82,82,1.0389130114909284,1.407322534323606,-0.07339361545352568
MCT_FAST_R18,5,core_cumulative_log,origins_2019_2021,32,32,1.2657565845530967,1.701550370616722,-0.9961191299863484
MCT_FAST_R18,5,core_cumulative_log,origins_2022_2023,24,24,1.5503395221865037,1.66709471437705,0.9247626198589489
MCT_FAST_R18,5,core_cumulative_log,origins_2024plus,26,26,0.28763491169542,0.34283762470059315,0.14089356983689488
MCT_FAST_R18,5,core_cumulative_log,recent_targets,31,31,0.41467723213982727,0.5826443014763482,0.29160384864558037
MCT_FAST_R18,6,core_cumulative_log,full,81,81,1.270990366468962,1.7549398451152776,-0.07621653167899421
MCT_FAST_R18,6,core_cumulative_log,origins_2019_2021,32,32,1.552308436922015,2.121753845577991,-1.2985926239793042
MCT_FAST_R18,6,core_cumulative_log,origins_2022_2023,24,24,1.913625238387805,2.0586332774317095,1.2718446450654133
MCT_FAST_R18,6,core_cumulative_log,origins_2024plus,25,25,0.2939737592469649,0.3844351261708978,0.19428613679077122
MCT_FAST_R18,6,core_cumulative_log,recent_targets,31,31,0.5021102972404725,0.72968397155228,0.42171705332418746
MCT_FAST_R18,7,core_cumulative_log,full,80,80,1.5530684714288407,2.1252630175760054,-0.08240075083318062
MCT_FAST_R18,7,core_cumulative_log,origins_2019_2021,32,32,1.9011056722746615,2.571564754660177,-1.6252330543540476
MCT_FAST_R18,7,core_cumulative_log,origins_2022_2023,24,24,2.2875040380915697,2.45549254539145,1.645055730784699
MCT_FAST_R18,7,core_cumulative_log,origins_2024plus,24,24,0.35458330363835094,0.4572806824777369,0.24725250557676293
MCT_FAST_R18,7,core_cumulative_log,recent_targets,31,31,0.6358235242420431,0.8891324558160328,0.5527287128395235
MCT_FAST_R18,8,core_cumulative_log,full,79,79,1.8582258489432315,2.511830494626806,-0.0855127223790201
MCT_FAST_R18,8,core_cumulative_log,origins_2019_2021,32,32,2.311339663354439,3.029143525943525,-1.9785618213188665
MCT_FAST_R18,8,core_cumulative_log,origins_2022_2023,24,24,2.6493675471237506,2.87466253189698,2.0494933067691705
MCT_FAST_R18,8,core_cumulative_log,origins_2024plus,23,23,0.4022674655740523,0.5309111980818211,0.32046234138265445
MCT_FAST_R18,8,core_cumulative_log,recent_targets,31,31,0.7847930446131455,1.1085928431642318,0.724098920213076
MCT_FAST_R18,9,core_cumulative_log,full,78,78,2.1468439373949,2.9123048856401805,-0.0799631462647681
MCT_FAST_R18,9,core_cumulative_log,origins_2019_2021,32,32,2.676386590765711,3.4894025689936403,-2.343441609689143
MCT_FAST_R18,9,core_cumulative_log,origins_2022_2023,24,24,3.00336575982185,3.3183321490307924,2.4968954208695457
MCT_FAST_R18,9,core_cumulative_log,origins_2024plus,22,22,0.44221263529886606,0.5899496510517135,0.40125072729688926
MCT_FAST_R18,9,core_cumulative_log,recent_targets,31,31,0.9914311288517734,1.4431960469703404,0.9623613876890803
MCT_FAST_R18,10,core_cumulative_log,full,77,77,2.4258654002938975,3.3266248610506173,-0.06946121587407862
MCT_FAST_R18,10,core_cumulative_log,origins_2019_2021,32,32,2.9823433593668964,3.9512182811138716,-2.71624632304051
MCT_FAST_R18,10,core_cumulative_log,origins_2022_2023,24,24,3.3745676704209466,3.7847838487652656,2.9788643179775094
MCT_FAST_R18,10,core_cumulative_log,origins_2024plus,21,21,0.49366782060888986,0.6450241290823178,0.4799345277872401
MCT_FAST_R18,10,core_cumulative_log,recent_targets,31,31,1.2461409885555303,1.8178259380656934,1.2368377901924772
MCT_FAST_R18,11,core_cumulative_log,full,76,76,2.718556741148421,3.752742839252867,-0.06493460608838011
MCT_FAST_R18,11,core_cumulative_log,origins_2019_2021,32,32,3.268618800286583,4.41621507043084,-3.105858096833752
MCT_FAST_R18,11,core_cumulative_log,origins_2022_2023,24,24,3.782451458763873,4.264731389827376,3.478256055859808
MCT_FAST_R18,11,core_cumulative_log,origins_2024plus,20,20,0.5617837853888199,0.6967424463935538,0.548714184766389
MCT_FAST_R18,11,core_cumulative_log,recent_targets,31,31,1.526283900872327,2.163093463732045,1.517851900470759
MCT_FAST_R18,12,core_cumulative_log,full,75,75,3.0421703085131213,4.202090526842835,-0.0923152778779453
MCT_FAST_R18,12,core_cumulative_log,origins_2019_2021,32,32,3.6171662306370322,4.930562599307614,-3.5432755062173102
MCT_FAST_R18,12,core_cumulative_log,origins_2022_2023,24,24,4.182433421456703,4.7232314318345825,3.9344216131237424
MCT_FAST_R18,12,core_cumulative_log,origins_2024plus,19,19,0.6334237706914851,0.7598155736574208,0.6334237706914851
MCT_FAST_R18,12,core_cumulative_log,recent_targets,31,31,1.8407855072736914,2.5567101764909363,1.8407855072736914
MCT_SIGNALS_R18,1,core_cumulative_log,full,88,88,0.22527811951514468,0.29830407180612956,0.0024666896632238172
MCT_SIGNALS_R18,1,core_cumulative_log,origins_2019_2021,34,34,0.3015149877415989,0.3747481804665852,-0.14393224134379962
MCT_SIGNALS_R18,1,core_cumulative_log,origins_2022_2023,24,24,0.23409293358064753,0.3082906618353202,0.19314070542005837
MCT_SIGNALS_R18,1,core_cumulative_log,origins_2024plus,30,30,0.13182448427276086,0.16071114506043255,0.015846265532382768
MCT_SIGNALS_R18,1,core_cumulative_log,recent_targets,31,31,0.1373155247874067,0.16714629459294383,0.02507853890962142
MCT_SIGNALS_R18,2,core_cumulative_log,full,86,86,0.4216969063587604,0.5573973057685706,0.018068190010812238
MCT_SIGNALS_R18,2,core_cumulative_log,origins_2019_2021,33,33,0.5396027741618497,0.6823715198773058,-0.3182422621043517
MCT_SIGNALS_R18,2,core_cumulative_log,origins_2022_2023,24,24,0.505673857307667,0.630107604343179,0.4451524804411036
MCT_SIGNALS_R18,2,core_cumulative_log,origins_2024plus,29,29,0.21802999393546027,0.25084803864559735,0.04731722275127495
MCT_SIGNALS_R18,2,core_cumulative_log,recent_targets,31,31,0.22255633411436304,0.25704828693075105,0.06285729010335098
MCT_SIGNALS_R18,3,core_cumulative_log,full,84,84,0.6113959620614295,0.8354658907855076,0.04977300418800936
MCT_SIGNALS_R18,3,core_cumulative_log,origins_2019_2021,32,32,0.740579774487808,0.991191928923945,-0.5088162260684436
MCT_SIGNALS_R18,3,core_cumulative_log,origins_2022_2023,24,24,0.8382754725067582,1.008313219870261,0.7521239214552532
MCT_SIGNALS_R18,3,core_cumulative_log,origins_2024plus,28,28,0.26928916747814347,0.3158217245951747,0.08614562396631811
MCT_SIGNALS_R18,3,core_cumulative_log,recent_targets,31,31,0.27320294258158206,0.3196944790586918,0.10009631487070159
MCT_SIGNALS_R18,4,core_cumulative_log,full,83,83,0.840614188401879,1.163157763963582,0.08802766186717355
MCT_SIGNALS_R18,4,core_cumulative_log,origins_2019_2021,32,32,0.9755905828025128,1.3261966177047324,-0.7265751833080696
MCT_SIGNALS_R18,4,core_cumulative_log,origins_2022_2023,24,24,1.2608823983282262,1.4718394150860235,1.132274334293876
MCT_SIGNALS_R18,4,core_cumulative_log,origins_2024plus,27,27,0.30707042325178185,0.385894695284796,0.12526362139928168
MCT_SIGNALS_R18,4,core_cumulative_log,recent_targets,31,31,0.3032752769105504,0.3828060910055419,0.14492741723256639
MCT_SIGNALS_R18,5,core_cumulative_log,full,82,82,1.1215726102442762,1.5591901035945381,0.1299004291755131
MCT_SIGNALS_R18,5,core_cumulative_log,origins_2019_2021,32,32,1.2657565845530967,1.701550370616722,-0.9961191299863484
MCT_SIGNALS_R18,5,core_cumulative_log,origins_2022_2023,24,24,1.768207585425974,2.054385545188852,1.5844614689748664
MCT_SIGNALS_R18,5,core_cumulative_log,origins_2024plus,26,26,0.34722158785031443,0.456040374876524,0.17309892679070865
MCT_SIGNALS_R18,5,core_cumulative_log,recent_targets,31,31,0.36353588685716653,0.47854601786946976,0.21749752596846494
MCT_SIGNALS_R18,6,core_cumulative_log,full,81,81,1.4240989108706221,2.010524850319985,0.19234856778158435
MCT_SIGNALS_R18,6,core_cumulative_log,origins_2019_2021,32,32,1.552308436922015,2.121753845577991,-1.2985926239793042
MCT_SIGNALS_R18,6,core_cumulative_log,origins_2022_2023,24,24,2.3232582256531473,2.7110659760948814,2.1194763632338693
MCT_SIGNALS_R18,6,core_cumulative_log,origins_2024plus,25,25,0.39679777533361515,0.5277527615521209,0.25071060960132796
MCT_SIGNALS_R18,6,core_cumulative_log,recent_targets,31,31,0.4280272704990768,0.5496846887597744,0.31021504006981293
MCT_SIGNALS_R18,7,core_cumulative_log,full,80,80,1.7824735950960875,2.5090810098921854,0.26920766537253965
MCT_SIGNALS_R18,7,core_cumulative_log,origins_2019_2021,32,32,1.9011056722746615,2.571564754660177,-1.6252330543540476
MCT_SIGNALS_R18,7,core_cumulative_log,origins_2022_2023,24,24,2.9240234737877793,3.4282570368891983,2.705311954056588
MCT_SIGNALS_R18,7,core_cumulative_log,origins_2024plus,24,24,0.48274761349962975,0.6440121788271671,0.359024336323942
MCT_SIGNALS_R18,7,core_cumulative_log,recent_targets,31,31,0.5470217446467103,0.6998458450281276,0.4512359816719843
MCT_SIGNALS_R18,8,core_cumulative_log,full,79,79,2.1984458203965374,3.0324511285794045,0.3610433820167156
MCT_SIGNALS_R18,8,core_cumulative_log,origins_2019_2021,32,32,2.311339663354439,3.029143525943525,-1.9785618213188665
MCT_SIGNALS_R18,8,core_cumulative_log,origins_2022_2023,24,24,3.5735942118631208,4.173829368533968,3.3320267370247554
MCT_SIGNALS_R18,8,core_cumulative_log,origins_2024plus,23,23,0.6064386738812844,0.8005936265698823,0.5159897292578319
MCT_SIGNALS_R18,8,core_cumulative_log,recent_targets,31,31,0.727853670605552,0.9333879521219407,0.6607463891107325
MCT_SIGNALS_R18,9,core_cumulative_log,full,78,78,2.6231608491971965,3.58175024366136,0.46989021363164596
MCT_SIGNALS_R18,9,core_cumulative_log,origins_2019_2021,32,32,2.676386590765711,3.4894025689936403,-2.343441609689143
MCT_SIGNALS_R18,9,core_cumulative_log,origins_2022_2023,24,24,4.263146193229826,4.9604012225723535,4.011951550260908
MCT_SIGNALS_R18,9,core_cumulative_log,origins_2024plus,22,22,0.7566666679710341,0.9651476301582926,0.6979423166845083
MCT_SIGNALS_R18,9,core_cumulative_log,recent_targets,31,31,0.988126635536247,1.264876869578368,0.9464512894619385
MCT_SIGNALS_R18,10,core_cumulative_log,full,77,77,3.03553497301255,4.152769251233863,0.5794310582153461
MCT_SIGNALS_R18,10,core_cumulative_log,origins_2019_2021,32,32,2.9823433593668964,3.9512182811138716,-2.71624632304051
MCT_SIGNALS_R18,10,core_cumulative_log,origins_2022_2023,24,24,4.961411388118713,5.777322799795935,4.729562316003542
MCT_SIGNALS_R18,10,core_cumulative_log,origins_2024plus,21,21,0.9155872432084058,1.139253732435232,0.8584084874187122
MCT_SIGNALS_R18,10,core_cumulative_log,recent_targets,31,31,1.35286840898416,1.8327570610734871,1.3141344131266257
MCT_SIGNALS_R18,11,core_cumulative_log,full,76,76,3.4467561130248625,4.741977948794788,0.6849307820511328
MCT_SIGNALS_R18,11,core_cumulative_log,origins_2019_2021,32,32,3.268618800286583,4.41621507043084,-3.105858096833752
MCT_SIGNALS_R18,11,core_cumulative_log,origins_2022_2023,24,24,5.678978970078649,6.616224364977455,5.47566411727449
MCT_SIGNALS_R18,11,core_cumulative_log,origins_2024plus,20,20,1.0531083849415717,1.309240161126506,1.0013129859989205
MCT_SIGNALS_R18,11,core_cumulative_log,recent_targets,31,31,1.6807049560666723,2.2266185263970018,1.647288569652059
MCT_SIGNALS_R18,12,core_cumulative_log,full,75,75,3.886756988524317,5.334520513804289,0.7634945749468507
MCT_SIGNALS_R18,12,core_cumulative_log,origins_2019_2021,32,32,3.6171662306370322,4.930562599307614,-3.5432755062173102
MCT_SIGNALS_R18,12,core_cumulative_log,origins_2022_2023,24,24,6.364807972052307,7.402190755058334,6.17534575186268
MCT_SIGNALS_R18,12,core_cumulative_log,origins_2024plus,19,19,1.2106349173517608,1.4748878738878757,1.180979540803338
MCT_SIGNALS_R18,12,core_cumulative_log,recent_targets,31,31,2.07759562678991,2.7095803382743435,2.0594197508408763
MCT_SLOW_R18,1,core_cumulative_log,full,88,88,0.24721888058695712,0.3208906008372761,-0.018858988393237745
MCT_SLOW_R18,1,core_cumulative_log,origins_2019_2021,34,34,0.31827633693413737,0.39466169350254815,-0.15888784327588487
MCT_SLOW_R18,1,core_cumulative_log,origins_2022_2023,24,24,0.29484378583579285,0.358937595729127,0.1134051438487198
MCT_SLOW_R18,1,core_cumulative_log,origins_2024plus,30,30,0.1285871725277509,0.14984355354978154,0.034029074680196246
MCT_SLOW_R18,1,core_cumulative_log,recent_targets,31,31,0.13849899845465882,0.16690360657253853,0.04699116182799302
MCT_SLOW_R18,2,core_cumulative_log,full,86,86,0.4555357666127613,0.6044366833660264,-0.03831167108203415
MCT_SLOW_R18,2,core_cumulative_log,origins_2019_2021,33,33,0.5732343762261515,0.7294812269153494,-0.3506703436866389
MCT_SLOW_R18,2,core_cumulative_log,origins_2022_2023,24,24,0.6227940820867904,0.716412924310039,0.2481051992440554
MCT_SLOW_R18,2,core_cumulative_log,origins_2024plus,29,29,0.1831821911431554,0.23050953247596415,0.08009630506023507
MCT_SLOW_R18,2,core_cumulative_log,recent_targets,31,31,0.2065999001029362,0.26521926716754096,0.11016471634794618
MCT_SLOW_R18,3,core_cumulative_log,full,84,84,0.6587686879185493,0.893480364572397,-0.051384340635925806
MCT_SLOW_R18,3,core_cumulative_log,origins_2019_2021,32,32,0.7915722268239537,1.074239581067218,-0.5610898539884622
MCT_SLOW_R18,3,core_cumulative_log,origins_2022_2023,24,24,0.9748120211367904,1.077151384267343,0.4120531535838276
MCT_SLOW_R18,3,core_cumulative_log,origins_2024plus,28,28,0.23609892926816614,0.285605710071668,0.13390410815004145
MCT_SLOW_R18,3,core_cumulative_log,recent_targets,31,31,0.27548039979417666,0.3462569848954914,0.18317540007458016
MCT_SLOW_R18,4,core_cumulative_log,full,83,83,0.8892745649482957,1.2047290801808204,-0.06426301267047255
MCT_SLOW_R18,4,core_cumulative_log,origins_2019_2021,32,32,1.0476036829803443,1.4436890401945086,-0.7969974010614906
MCT_SLOW_R18,4,core_cumulative_log,origins_2022_2023,24,24,1.35376794106864,1.4541889937979142,0.6365374466454053
MCT_SLOW_R18,4,core_cumulative_log,origins_2024plus,27,27,0.2887422388774129,0.3342374657771479,0.1812291875121759
MCT_SLOW_R18,4,core_cumulative_log,recent_targets,31,31,0.3714863556424607,0.4730845586346413,0.2778459560662865
MCT_SLOW_R18,5,core_cumulative_log,full,82,82,1.1468335271461698,1.5472050514929914,-0.07932118456365901
MCT_SLOW_R18,5,core_cumulative_log,origins_2019_2021,32,32,1.3537488065812502,1.851370976224932,-1.0847451255971323
MCT_SLOW_R18,5,core_cumulative_log,origins_2022_2023,24,24,1.741217227161154,1.8523209059933563,0.9184892279753037
MCT_SLOW_R18,5,core_cumulative_log,origins_2024plus,26,26,0.3435066909045469,0.40509045475083644,0.23706790051849647
MCT_SLOW_R18,5,core_cumulative_log,recent_targets,31,31,0.5003294338609368,0.672704296185869,0.41105819031134605
MCT_SLOW_R18,6,core_cumulative_log,full,81,81,1.4055762938249916,1.914519290405296,-0.08490731367714577
MCT_SLOW_R18,6,core_cumulative_log,origins_2019_2021,32,32,1.6591299559808368,2.3011556485791784,-1.4054560554020727
MCT_SLOW_R18,6,core_cumulative_log,origins_2022_2023,24,24,2.128655483422325,2.254575126137312,1.2637935375599432
MCT_SLOW_R18,6,core_cumulative_log,origins_2024plus,25,25,0.38687158425206936,0.4669622248924391,0.31064225854315486
MCT_SLOW_R18,6,core_cumulative_log,recent_targets,31,31,0.6392068217250719,0.874343197146343,0.5777315590565923
MCT_SLOW_R18,7,core_cumulative_log,full,80,80,1.6927594257044958,2.3004237370435554,-0.09108312437026529
MCT_SLOW_R18,7,core_cumulative_log,origins_2019_2021,32,32,2.0176855751654963,2.773911815912914,-1.7503602654452486
MCT_SLOW_R18,7,core_cumulative_log,origins_2022_2023,24,24,2.4939471262436856,2.6584422496912965,1.6350774152169596
MCT_SLOW_R18,7,core_cumulative_log,origins_2024plus,24,24,0.45833685921730455,0.5595239240813227,0.39512585747582074
MCT_SLOW_R18,7,core_cumulative_log,recent_targets,31,31,0.8068267946314266,1.089543621197679,0.757889244896084
MCT_SLOW_R18,8,core_cumulative_log,full,79,79,2.0078345753009454,2.699432319090027,-0.09596557901982035
MCT_SLOW_R18,8,core_cumulative_log,origins_2019_2021,32,32,2.4180859205403538,3.253079794406518,-2.1219761493819935
MCT_SLOW_R18,8,core_cumulative_log,origins_2022_2023,24,24,2.8753577918376823,3.074694300101857,2.037445831189574
MCT_SLOW_R18,8,core_cumulative_log,origins_2024plus,23,23,0.5318084777121296,0.6638841924858712,0.49666330822209576
MCT_SLOW_R18,8,core_cumulative_log,recent_targets,31,31,1.004278779170876,1.3609291871398224,0.9782033308395606
MCT_SLOW_R18,9,core_cumulative_log,full,78,78,2.3121035968834205,3.109220081694459,-0.09277747979911678
MCT_SLOW_R18,9,core_cumulative_log,origins_2019_2021,32,32,2.7721370900577593,3.7347893701124923,-2.5051647183544734
MCT_SLOW_R18,9,core_cumulative_log,origins_2022_2023,24,24,3.25766918707696,3.506073490646052,2.4826439506866325
MCT_SLOW_R18,9,core_cumulative_log,origins_2024plus,22,22,0.6114378720550656,0.7588082194321403,0.6065987612060396
MCT_SLOW_R18,9,core_cumulative_log,recent_targets,31,31,1.2670633601338077,1.73857571752318,1.263629152434499
MCT_SLOW_R18,10,core_cumulative_log,full,77,77,2.621010617834431,3.5283134517843195,-0.08576586111079833
MCT_SLOW_R18,10,core_cumulative_log,origins_2019_2021,32,32,3.102535979258783,4.215890122149011,-2.896298640714398
MCT_SLOW_R18,10,core_cumulative_log,origins_2022_2023,24,24,3.6480758095759582,3.950943524103962,2.9622807662575874
MCT_SLOW_R18,10,core_cumulative_log,origins_2024plus,21,21,0.7134688955784361,0.8500537641359626,0.7134688955784361
MCT_SLOW_R18,10,core_cumulative_log,recent_targets,31,31,1.5868453448196431,2.159721642762712,1.5868453448196431
MCT_SLOW_R18,11,core_cumulative_log,full,76,76,2.9356732991603622,3.95656176966649,-0.0836336642903067
MCT_SLOW_R18,11,core_cumulative_log,origins_2019_2021,32,32,3.420797225287242,4.694112151044988,-3.3042589848895076
MCT_SLOW_R18,11,core_cumulative_log,origins_2022_2023,24,24,4.053615845819113,4.410639406146511,3.459218741794329
MCT_SLOW_R18,11,core_cumulative_log,origins_2024plus,20,20,0.8179439613668522,0.9416250620625901,0.8179439613668522
MCT_SLOW_R18,11,core_cumulative_log,recent_targets,31,31,1.9323307091183697,2.5839296827732214,1.9323307091183697
MCT_SLOW_R18,12,core_cumulative_log,full,75,75,3.2747298730899908,4.406381487524071,-0.11667442222192385
MCT_SLOW_R18,12,core_cumulative_log,origins_2019_2021,32,32,3.7926286055759966,5.21314919856485,-3.760043344275764
MCT_SLOW_R18,12,core_cumulative_log,origins_2022_2023,24,24,4.440724096858841,4.856350189015553,3.912814940478123
MCT_SLOW_R18,12,core_cumulative_log,origins_2024plus,19,19,0.9296445673002733,1.0395838765498282,0.9296445673002733
MCT_SLOW_R18,12,core_cumulative_log,recent_targets,31,31,2.3133064046029888,3.0428659154971163,2.3133064046029888
STABLE_LOCAL_CORE_R14B,1,core_cumulative_log,full,88,88,0.28376826112266057,0.37005849117655404,-0.002922739603270562
STABLE_LOCAL_CORE_R14B,1,core_cumulative_log,origins_2019_2021,34,34,0.35756487049706437,0.4396658938061518,-0.1615853007345491
STABLE_LOCAL_CORE_R14B,1,core_cumulative_log,origins_2022_2023,24,24,0.39377778048381784,0.45180032811738935,0.24014979566192773
