model,h,sample,scope,benchmark,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
INDEPENDENT_BRIDGE,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.304086504134844,-0.09264413182621041,1.0849936763299217,0.0445,ok
INDEPENDENT_BRIDGE,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,5.392523561875576,0.585302494379962,13.722581167323558,0.003,ok
INDEPENDENT_BRIDGE,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,4.508416730214905,-0.6899851881910265,4.9371348284792775,0.1325,ok
INDEPENDENT_BRIDGE,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,9.986095922955606,-0.7543023551133556,18.376914866254335,0.048,ok
INDEPENDENT_BRIDGE,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,1.079138401202983,1.0401316169767434,1.6176946002143702,0.0,ok
INDEPENDENT_BRIDGE,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.38247436986193906,-0.1541882377690446,1.4109714808914686,0.047,ok
MONTHLY_AR_CORE_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.001516744864453614,-0.006386697383237753,0.012791241958330736,0.3735,ok
MONTHLY_AR_CORE_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.00506230065322409,-0.01369459342876682,0.021863294881972695,0.512,ok
MONTHLY_AR_CORE_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.0036450948408097554,-0.013991116670190084,-0.0038561029275128254,1.0,ok
MONTHLY_AR_CORE_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.0016279200680577694,-0.0011506956639951139,0.0031300161394828877,0.319,ok
MONTHLY_AR_CORE_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0017852474433406305,-0.0011232447347516198,0.0035321733271931246,0.2825,ok
MONTHLY_AR_CORE_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.006188524333616879,-0.009834987280455159,0.031674440006459886,0.2545,ok
MONTHLY_AR_CORE_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.015784484971144302,-0.026084588063781132,0.051497669779792615,0.5315,ok
MONTHLY_AR_CORE_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.003763395473376667,-0.020401180298786112,0.013652659203021375,0.501,ok
MONTHLY_AR_CORE_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.003505054482907918,-0.0017397818217810017,0.005486028394845955,0.257,ok
MONTHLY_AR_CORE_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.004059508125684361,-0.0016306242378683509,0.007112091267903377,0.1805,ok
MONTHLY_AR_CORE_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.003940301826457037,-0.03250150550908071,0.05657941044592411,0.4205,ok
MONTHLY_AR_CORE_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.04366693180625497,-0.05728215254558903,0.09517849066690993,0.5815,ok
MONTHLY_AR_CORE_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.05094080903302365,-0.07514175949936343,0.056647276858209916,0.6455,ok
MONTHLY_AR_CORE_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.005579391157671422,-0.004207094457200622,0.0075830361623764565,0.344,ok
MONTHLY_AR_CORE_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.007159523561297668,-0.003388385680206682,0.011299818869789745,0.2105,ok
MONTHLY_AR_CORE_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.0013296173888574841,-0.06490165524964406,0.09595505409754695,0.4985,ok
MONTHLY_AR_CORE_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.09288511551248063,-0.07875374137916588,0.19784572076140852,0.589,ok
MONTHLY_AR_CORE_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.12799406029773544,-0.14707738287872177,0.037446464779972044,0.8945,ok
MONTHLY_AR_CORE_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,0.007773777556349698,-0.006420359724794899,0.010190940620633436,0.3625,ok
MONTHLY_AR_CORE_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.011030594644845978,-0.005195757582941719,0.02218018727074017,0.175,ok
MONTHLY_AR_CORE_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.05741070868446474,-0.06536790117862343,0.26695692081315975,0.2615,ok
MONTHLY_AR_CORE_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.2341024039838469,-0.0714765011231127,0.3899453100846572,0.5485,ok
MONTHLY_AR_CORE_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.12433434577952902,-0.17515109381271088,-0.036368267572945125,1.0,ok
MONTHLY_AR_CORE_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.007708672436604007,-0.005568115559219447,0.011833482939848792,0.2665,ok
MONTHLY_AR_CORE_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.005188813338207486,-0.003121744633373771,0.023872157828779866,0.111,ok
MONTHLY_AR_CORE_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.201187508414694,-0.06593751381274597,0.7090473895136302,0.193,ok
MONTHLY_AR_CORE_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.518822187011313,-0.11180548413621509,0.7684463570817917,0.5405,ok
MONTHLY_AR_CORE_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.027370640746621475,-0.15037841977396402,-0.027370640746621475,1.0,ok
MONTHLY_AR_CORE_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.014030943005884602,-0.0031619687406532204,0.02388529131698618,0.1915,ok
MONTHLY_AR_CORE_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.004236941475810475,-0.002566853859516516,0.03196274567689826,0.0715,ok
MONTHLY_AR_CORE_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,0.5241807622794562,-0.07342586106489427,1.7164890191247832,0.1285,ok
MONTHLY_AR_CORE_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.1094777899668629,-0.20808657330238517,1.5474141154469352,0.5445,ok
MONTHLY_AR_CORE_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.2506186306611118,-0.09728350065881546,0.2506186306611118,0.6185,ok
MONTHLY_AR_CORE_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.017346856981258724,-0.0015071587314831835,0.02496056099408672,0.102,ok
MONTHLY_AR_CORE_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.008380653997303922,-0.00023119606868884031,0.0289356229754599,0.027,ok
MONTHLY_AR_CORE_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.8071454448153472,-0.08770297079132894,2.6041412001490096,0.1015,ok
MONTHLY_AR_CORE_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.6224357464891839,-0.34434172094680104,2.212598536906825,0.548,ok
MONTHLY_AR_CORE_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.4728941972211058,0.02059166651088983,0.5031065755755701,0.0,ok
MONTHLY_AR_CORE_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,0.021612413889216923,0.004663811700613601,0.03149659690911808,0.0,ok
MONTHLY_AR_CORE_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.02106511607919802,0.009544677609159268,0.03627434087311557,0.0,ok
MONTHLY_AR_CORE_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.9711724455916567,-0.12320220090113751,3.109118682998939,0.099,ok
MONTHLY_AR_CORE_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.9250502950586075,-0.426110896970932,2.791711426371105,0.545,ok
MONTHLY_AR_CORE_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.5722705574800022,0.05962514993872236,0.7472204964721625,0.0,ok
MONTHLY_AR_CORE_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.018879451579714743,0.0054197743796659354,0.022863324447387333,0.0,ok
MONTHLY_AR_CORE_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.03058019470836041,0.008708058586890501,0.03997135876669458,0.0,ok
MONTHLY_AR_CORE_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.973678542059819,-0.15154987332853687,3.176546904380283,0.0865,ok
MONTHLY_AR_CORE_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.8423555406782375,-0.5461059041341065,2.862281247320324,0.543,ok
MONTHLY_AR_CORE_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.6526287217560739,0.09111313006279793,0.894321352217449,0.0,ok
MONTHLY_AR_CORE_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,0.016894338797937614,0.007014642761674363,0.02119871304311049,0.0,ok
MONTHLY_AR_CORE_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.04206957440984645,0.007818223020940648,0.06804249744991712,0.0,ok
MONTHLY_AR_CORE_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,1.0914850815424237,-0.09941678858764548,3.432304438891055,0.0545,ok
MONTHLY_AR_CORE_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.786742929736751,-0.5518577129806962,2.677357226804124,0.5415,ok
MONTHLY_AR_CORE_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.0546749196600604,0.22945225516075607,1.3093451620091894,0.0,ok
MONTHLY_AR_CORE_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,0.02324471869033546,0.01105044616960665,0.035206284546923164,0.0,ok
MONTHLY_AR_CORE_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.10208269876523687,0.01595621907391048,0.17978141096580383,0.0,ok
MONTHLY_AR_CORE_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,1.3077312212385512,-0.10944459337263306,4.094394177384384,0.0515,ok
MONTHLY_AR_CORE_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.963475163648749,-0.7025953839810959,2.796789534985312,0.547,ok
MONTHLY_AR_CORE_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.4468257465763807,0.1764605921884508,1.6089399671505873,0.0,ok
MONTHLY_AR_CORE_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,0.027622023068328002,0.012937130608806344,0.04761916267062279,0.0,ok
MONTHLY_AR_CORE_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.15817277240382713,0.026254017213766103,0.2928364917614086,0.0,ok
MONTHLY_BOTH_CORE_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,-0.0005983701763949532,-0.008722574107757222,0.009865990664744228,0.5425,ok
MONTHLY_BOTH_CORE_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.004221543312638107,-0.01434511781223489,0.02048089288956951,0.53,ok
MONTHLY_BOTH_CORE_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.01017691360945725,-0.02272694982107538,-0.0016009907004292015,0.9945,ok
MONTHLY_BOTH_CORE_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.0016018959491507496,-0.0009133040703513287,0.002897185460244818,0.288,ok
MONTHLY_BOTH_CORE_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0017132163537935232,-0.0008941401431649964,0.003220799070603382,0.2475,ok
MONTHLY_BOTH_CORE_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,-0.002646099665298064,-0.020201918595715115,0.01702288115916182,0.621,ok
MONTHLY_BOTH_CORE_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.010391640246513205,-0.022256329934670284,0.03774438235592746,0.5335,ok
MONTHLY_BOTH_CORE_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.02807786221476495,-0.0493449381128904,0.011685704879503489,0.692,ok
MONTHLY_BOTH_CORE_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.003564827372544469,-0.0008669588625217284,0.0049859132370791955,0.1575,ok
MONTHLY_BOTH_CORE_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.003951790861497817,-0.0008084958306312422,0.006358042064486883,0.109,ok
MONTHLY_BOTH_CORE_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,-0.013496797690235082,-0.054365820949177725,0.03242860154912676,0.747,ok
MONTHLY_BOTH_CORE_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.030183306727362295,-0.05393867115814692,0.07388839064149341,0.6105,ok
MONTHLY_BOTH_CORE_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.09425973291158125,-0.11668584361896832,0.06701523976917632,0.6795,ok
MONTHLY_BOTH_CORE_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.005808456022236044,-0.002759871198640881,0.007417972540012971,0.1975,ok
MONTHLY_BOTH_CORE_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.007097622208894269,-0.0019695507899666793,0.01018220206265246,0.111,ok
MONTHLY_BOTH_CORE_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,-0.014150372740220735,-0.08637384352518163,0.07086748567823564,0.664,ok
MONTHLY_BOTH_CORE_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.07687322657754435,-0.07462272301938383,0.16583092323268397,0.604,ok
MONTHLY_BOTH_CORE_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.16103408532948907,-0.19577182078250696,0.09459084196620819,0.76,ok
MONTHLY_BOTH_CORE_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,0.008533105925481397,-0.004515539317366839,0.010323415159881787,0.2205,ok
MONTHLY_BOTH_CORE_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.011059110596295755,-0.003128243322821012,0.02038814631115094,0.111,ok
MONTHLY_BOTH_CORE_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.0580607976820306,-0.05805678752965007,0.255037239077833,0.2465,ok
MONTHLY_BOTH_CORE_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.23079150704208307,-0.06746444317589867,0.36346611659746636,0.5475,ok
MONTHLY_BOTH_CORE_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.11858798614006577,-0.1667673502062242,0.050577493282710995,0.8725,ok
MONTHLY_BOTH_CORE_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.008529571228516521,-0.0038697899103324112,0.012145793191363025,0.1655,ok
MONTHLY_BOTH_CORE_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.005200543140663318,-0.0018813811432456006,0.023241590123655554,0.073,ok
MONTHLY_BOTH_CORE_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.17779940319236243,-0.05704325127646608,0.6293467014079167,0.194,ok
MONTHLY_BOTH_CORE_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.4785759886348654,-0.10721358774616746,0.7085356853224308,0.5385,ok
MONTHLY_BOTH_CORE_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,-0.05345469261300792,-0.1652867537020458,-0.026143841353796844,1.0,ok
MONTHLY_BOTH_CORE_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.014809305799114112,-0.002501013445947139,0.02468818753874638,0.176,ok
MONTHLY_BOTH_CORE_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.004793408272507697,-0.0018905570610040106,0.03237548155304478,0.062,ok
MONTHLY_BOTH_CORE_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,0.4194004879268646,-0.07387828150651929,1.409989334124621,0.14,ok
MONTHLY_BOTH_CORE_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.9448955947618054,-0.20376844247627313,1.3371187181021635,0.5445,ok
MONTHLY_BOTH_CORE_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.12028544940378176,-0.11365517973485188,0.1203863882988021,0.6445,ok
MONTHLY_BOTH_CORE_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.017855384003359922,-0.002148326394226016,0.02606149103300361,0.1125,ok
MONTHLY_BOTH_CORE_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.008853669236051794,-0.0003294500109399736,0.030271151026313333,0.028,ok
MONTHLY_BOTH_CORE_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.6854694838715563,-0.0806293306477775,2.2309540732108024,0.111,ok
MONTHLY_BOTH_CORE_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.436292801459305,-0.32526483514397075,1.9710284200058685,0.548,ok
MONTHLY_BOTH_CORE_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.3202367847069353,-0.02703087888048622,0.3220896220707375,0.085,ok
MONTHLY_BOTH_CORE_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,0.021958119399510135,0.0036169883422111997,0.03257051912547306,0.0,ok
MONTHLY_BOTH_CORE_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.02181085205917412,0.00920232076220633,0.03819464442133491,0.0,ok
MONTHLY_BOTH_CORE_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.8091384862747985,-0.10844713002945906,2.601260141171581,0.104,ok
MONTHLY_BOTH_CORE_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.7129997078468804,-0.3826531330480313,2.4876403450601163,0.5385,ok
MONTHLY_BOTH_CORE_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.32869558143782773,0.05702411154921729,0.33045084079515963,0.0,ok
MONTHLY_BOTH_CORE_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.018550787446647655,0.00523137142354796,0.023607670916366997,0.0,ok
MONTHLY_BOTH_CORE_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.03612957966638753,0.00856242806946598,0.04785419858026569,0.0,ok
MONTHLY_BOTH_CORE_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.8750273241727258,-0.13867547632446348,2.852677990522269,0.0965,ok
MONTHLY_BOTH_CORE_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.7984879978424453,-0.4867160891447684,2.803232072755051,0.527,ok
MONTHLY_BOTH_CORE_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.3963569065006099,0.11698582089628619,0.43119293735967595,0.0,ok
MONTHLY_BOTH_CORE_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,0.014901060682237444,0.004572358966300113,0.021553405477704155,0.0,ok
MONTHLY_BOTH_CORE_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.05371098515575557,0.006504084164541086,0.08840318586486763,0.0005,ok
MONTHLY_BOTH_CORE_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,1.0369322589199717,-0.09055719612952125,3.260489649310668,0.054,ok
MONTHLY_BOTH_CORE_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.828601108869988,-0.5038950634001073,2.719177138632508,0.5305,ok
MONTHLY_BOTH_CORE_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.8280307062818922,0.22417999355238694,0.8830219554401851,0.0,ok
MONTHLY_BOTH_CORE_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,0.020943962165641507,0.006697557577120275,0.03455317395739964,0.0,ok
MONTHLY_BOTH_CORE_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.11747616954663098,0.014936864405303549,0.2116193314354089,0.0,ok
MONTHLY_BOTH_CORE_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,1.1560622228931015,-0.09046800734308041,3.6099935295735555,0.0515,ok
MONTHLY_BOTH_CORE_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.8038202982732408,-0.661025092756346,2.613968753945091,0.5415,ok
MONTHLY_BOTH_CORE_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.1853678199476756,0.2723599768266899,1.207110332466631,0.0,ok
MONTHLY_BOTH_CORE_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,0.028083657552352544,0.01186496025683323,0.04849363566115624,0.0,ok
