threshold,clock,report_date,origin,as_of_utc,model,quarter,actual_turn,model_turn,cnb_turn,model_hit,cnb_hit,model_false_call,fully_future,actual_before,actual_centre,actual_after,model_before,model_centre,model_after,cnb_before,cnb_centre,cnb_after
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.802667646925089,2.710985017226433,2.9876642091145107,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.646963265648936,2.8030840621107798,2.7107539085130568,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,MONTHLY_OWN_CORE_R17,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.8030840621107798,2.7107539085130568,2.987202358899881,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.6200207684168686,2.697650136568118,2.5580167317602007,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_COMPONENT_HALF_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.697650136568118,2.5580167317602007,2.7978620339120326,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.6509525272201344,2.8231794648642765,2.733394991766703,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_COMPONENT_SELECT_R17,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.8231794648642765,2.733394991766703,3.012001934664602,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.65468177430268,2.837575328383884,2.757750589335037,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.837575328383884,2.757750589335037,3.0460983635003376,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_POOL_R17,2025Q4,0,1,0,False,False,True,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.647655122863638,2.806894866460425,2.699733397119204,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,PATH_POOL_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.806894866460425,2.699733397119204,2.9574477803430206,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,RF_RESIDUAL_R15,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.6502091655644158,2.851505033155778,2.888320615517404,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,RF_RESIDUAL_R15,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.851505033155778,2.888320615517404,3.40518295757297,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.6584111105344057,2.851972778634771,2.78211120295458,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.851972778634771,2.78211120295458,3.080205011471812,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,STABLE_PIPELINE_R14B,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.6882043894274497,2.903587244239441,2.92410062415218,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,STABLE_PIPELINE_R14B,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.903587244239441,2.92410062415218,3.411997675318929,2.65166637,2.55792051,2.48131069
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,STATE_FAST_R15,2025Q4,0,0,0,False,False,False,True,2.498824030135406,2.233358733189064,1.6208666864394388,2.6509525272201344,2.8231794648642765,2.733394991766703,2.68603855284556,2.65166637,2.55792051
0.1,report,2025-08-14,2025-07,2025-08-04 21:59:00+00:00,STATE_FAST_R15,2026Q1,-1,0,0,False,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.8231794648642765,2.733394991766703,3.012001934664602,2.65166637,2.55792051,2.48131069
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,COMBO_ALL_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.198991026045186,1.794879686400436,1.9255750741369333,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,COMBO_CORE_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.270812355566741,2.056069876096134,2.2336402850116444,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,COMBO_FOOD_FUEL_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.203473224421099,1.823470735156346,1.998499988544978,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,CORE_FAST_H0_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.27129114485377,2.0694986910725937,2.281134774876971,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,CORE_NEWS_H0_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.259224680881924,2.0113976875174626,2.16225873437106,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,CORE_NEWS_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2660378455927632,2.037929021811617,2.2083424251646337,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,CORE_ROBUST_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.267407364735096,2.0438314933212194,2.21900475952552,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,DAMPED_P95_Q001_R16,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2673967315043297,2.0437814007488915,2.218904481880011,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FOOD_ASYMMETRIC_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.271870152872429,2.05800912325738,2.283506536700551,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2638611828669952,2.0222882557301305,2.1891565558119725,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FOOD_OWN_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.269368815410898,2.051359374476339,2.2751814265577788,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FOOD_PERSISTENCE_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.255856159064665,1.9865975132509763,2.0949709497034754,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FOOD_SEASONAL_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.306724670007381,2.189923489689376,2.4511778097723105,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FOOD_SYMMETRIC_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.286446845343681,2.0905775114786347,2.289200064111636,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FUEL_ANNUAL_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.192329178824652,1.817619737703992,2.0160080724844343,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,FUEL_SPOT_ECM_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.189752659777757,1.7959084704193649,1.9704177018765816,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,INDEPENDENT_BRIDGE,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.165759931153369,1.9179543607094076,2.233922587430192,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,MONTHLY_AR_CORE_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2811115031798592,2.09694189077156,2.304199533334037,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,MONTHLY_BOTH_CORE_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2824008400831377,2.1007568168665376,2.3050646659384206,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.281045484396031,2.096813919019851,2.304088729327557,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2821689760322514,2.1007379780301285,2.30537041146054,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,MONTHLY_OWN_CORE_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.281516128190547,2.0984463529364743,2.3048395220445586,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,PATH_COMPONENT_HALF_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.237138633081328,1.939724768579096,2.116024382714436,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,PATH_COMPONENT_SELECT_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.275296911124197,2.0847202540891625,2.306764644775159,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,PATH_FAST_CURRENT_HALF_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2785383302976143,2.0965203193779,2.325851015283181,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,PATH_POOL_R17,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.2733218252441767,2.0744842924363938,2.2847934221686867,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,RF_RESIDUAL_R15,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.283528266647546,2.1343480773953254,2.439841658656249,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.281779815952904,2.108321448390301,2.344940463488561,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,STABLE_PIPELINE_R14B,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.252071481903503,1.977711290050324,2.138230953383593,2.21404464830904,2.17627587,2.20112771
0.1,report,2025-11-13,2025-10,2025-11-04 22:59:00+00:00,STATE_FAST_R15,2026Q1,-1,-1,0,True,False,False,True,2.233358733189064,1.6208666864394388,2.045921946260844,2.275296911124197,2.0847202540891625,2.306764644775159,2.21404464830904,2.17627587,2.20112771
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,COMBO_ALL_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.74644289814857,11.845538154800018,11.58976753348322,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,COMBO_ALL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.845538154800018,11.58976753348322,11.635211840466148,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,COMBO_CORE_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.926872552143513,12.158164874026696,12.085893082453822,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,COMBO_CORE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.158164874026696,12.085893082453822,12.127769256431565,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,COMBO_FOOD_FUEL_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.610086517920438,11.454403539102971,11.013688242929476,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,COMBO_FOOD_FUEL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.454403539102971,11.013688242929476,10.750246971783044,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_FAST_H0_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.978862337385358,12.223612057964894,12.213994598478717,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_FAST_H0_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.223612057964894,12.213994598478717,12.185045335111328,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_H0_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,11.06891511117565,12.602965676868235,13.051120938545935,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_H0_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.602965676868235,13.051120938545935,13.625745504037823,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.893923496322254,12.143245105785953,12.284599718657764,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_NEWS_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,12.143245105785953,12.284599718657764,12.525212933232105,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_ROBUST_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.807536668462175,11.881992080013177,11.808699309457957,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,CORE_ROBUST_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.881992080013177,11.808699309457957,11.803378202317736,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.815482315993968,11.903237780405384,11.843816503523634,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,DAMPED_P95_Q001_R16,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.903237780405384,11.843816503523634,11.852632817135264,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_ASYMMETRIC_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.712596586132968,11.721733076091676,11.378409138455265,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_ASYMMETRIC_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.721733076091676,11.378409138455265,11.177529631629328,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.673417536670987,11.567919680791332,11.161944627050064,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_HALF_CORRECTION_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.567919680791332,11.161944627050064,10.845767405953003,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_OWN_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.691768239397076,11.677009665054191,11.322078299666066,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_OWN_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.677009665054191,11.322078299666066,11.110249997771191,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_PERSISTENCE_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.634290137026598,11.414571612932258,10.946225556713712,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_PERSISTENCE_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.414571612932258,10.946225556713712,10.51556131769569,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_SEASONAL_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.741622798552802,11.6865630602058,11.379850508628335,9.63663198795535,9.50510416,8.17038043
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_SEASONAL_R17,2022Q3,1,0,0,False,False,False,True,15.77230851609123,17.578003612072624,15.699043922150208,11.6865630602058,11.379850508628335,11.110856995188314,9.50510416,8.17038043,6.62746481
0.5,cutoff,2022-02-10,2021-12,2022-01-11 22:59:00+00:00,FOOD_SYMMETRIC_R17,2022Q2,0,0,0,False,False,False,True,11.23658150891361,15.77230851609123,17.578003612072624,10.702804303872206,11.687380282500278,11.319486195503712,9.63663198795535,9.50510416,8.17038043
