origin,model,h,log_rate
2025-02,FOOD_ROBUST_WINDOW_R24,4,0.09918866746642191
2025-02,FOOD_ROBUST_WINDOW_R24,5,-0.3665086518093058
2025-02,FOOD_ROBUST_WINDOW_R24,6,-0.3335108304224065
2025-02,FOOD_ROBUST_WINDOW_R24,7,-0.4765725458568091
2025-02,FOOD_ROBUST_WINDOW_R24,8,0.7317612092407919
2025-02,FOOD_ROBUST_WINDOW_R24,9,0.19070162117565626
2025-02,FOOD_ROBUST_WINDOW_R24,10,-0.1620440994577355
2025-02,FOOD_ROBUST_WINDOW_R24,11,2.0868075080235435
2025-02,FOOD_ROBUST_WINDOW_R24,12,0.21256520378892502
2025-02,FOOD_NORM_SHIFT_R24,1,-0.08502336239024011
2025-02,FOOD_NORM_SHIFT_R24,2,0.28370904453254264
2025-02,FOOD_NORM_SHIFT_R24,3,0.7793916378283239
2025-02,FOOD_NORM_SHIFT_R24,4,0.09807540194780134
2025-02,FOOD_NORM_SHIFT_R24,5,-0.3676219173279264
2025-02,FOOD_NORM_SHIFT_R24,6,-0.33462409594102704
2025-02,FOOD_NORM_SHIFT_R24,7,-0.47768581137542965
2025-02,FOOD_NORM_SHIFT_R24,8,0.7306479437221713
2025-02,FOOD_NORM_SHIFT_R24,9,0.1895883556570357
2025-02,FOOD_NORM_SHIFT_R24,10,-0.16315736497635608
2025-02,FOOD_NORM_SHIFT_R24,11,2.085694242504923
2025-02,FOOD_NORM_SHIFT_R24,12,0.21145193827030445
2025-02,FOOD_NORM_REFIT_R24,1,-0.051902661230310315
2025-02,FOOD_NORM_REFIT_R24,2,0.3082270828805377
2025-02,FOOD_NORM_REFIT_R24,3,0.7958425717143094
2025-02,FOOD_NORM_REFIT_R24,4,0.1103662087321676
2025-02,FOOD_NORM_REFIT_R24,5,-0.3598064713600704
2025-02,FOOD_NORM_REFIT_R24,6,-0.3301885545119994
2025-02,FOOD_NORM_REFIT_R24,7,-0.4744763745842426
2025-02,FOOD_NORM_REFIT_R24,8,0.7329132831775875
2025-02,FOOD_NORM_REFIT_R24,9,0.19115972107027895
2025-02,FOOD_NORM_REFIT_R24,10,-0.16203579676651528
2025-02,FOOD_NORM_REFIT_R24,11,2.0864659781811157
2025-02,FOOD_NORM_REFIT_R24,12,0.21200845856402176
2025-03,FOOD_STABLE_PIPELINE_R14B,1,0.4106969648827228
2025-03,FOOD_STABLE_PIPELINE_R14B,2,0.908450140827316
2025-03,FOOD_STABLE_PIPELINE_R14B,3,0.24751570587558158
2025-03,FOOD_STABLE_PIPELINE_R14B,4,-0.22215788284692214
2025-03,FOOD_STABLE_PIPELINE_R14B,5,-0.16994916828774603
2025-03,FOOD_STABLE_PIPELINE_R14B,6,-0.30628020949524054
2025-03,FOOD_STABLE_PIPELINE_R14B,7,0.9051273056687111
2025-03,FOOD_STABLE_PIPELINE_R14B,8,0.36692971986141953
2025-03,FOOD_STABLE_PIPELINE_R14B,9,0.016097695733134788
2025-03,FOOD_STABLE_PIPELINE_R14B,10,2.2667285006709297
2025-03,FOOD_STABLE_PIPELINE_R14B,11,0.14934000970630246
2025-03,FOOD_STABLE_PIPELINE_R14B,12,0.06089802033101525
2025-03,FOOD_ZERO_DRIFT_R24,1,0.02441317239944074
2025-03,FOOD_ZERO_DRIFT_R24,2,0.522166348344034
2025-03,FOOD_ZERO_DRIFT_R24,3,-0.13876808660770046
2025-03,FOOD_ZERO_DRIFT_R24,4,-0.6084416753302042
2025-03,FOOD_ZERO_DRIFT_R24,5,-0.5562329607710281
2025-03,FOOD_ZERO_DRIFT_R24,6,-0.6925640019785226
2025-03,FOOD_ZERO_DRIFT_R24,7,0.5188435131854291
2025-03,FOOD_ZERO_DRIFT_R24,8,-0.019354072621862506
2025-03,FOOD_ZERO_DRIFT_R24,9,-0.37018609675014724
2025-03,FOOD_ZERO_DRIFT_R24,10,1.8804447081876476
2025-03,FOOD_ZERO_DRIFT_R24,11,-0.23694378277697958
2025-03,FOOD_ZERO_DRIFT_R24,12,-0.3253857721522668
2025-03,FOOD_ROBUST_WINDOW_R24,1,0.24643708834942513
2025-03,FOOD_ROBUST_WINDOW_R24,2,0.7441902642940184
2025-03,FOOD_ROBUST_WINDOW_R24,3,0.08325582934228393
2025-03,FOOD_ROBUST_WINDOW_R24,4,-0.3864177593802198
2025-03,FOOD_ROBUST_WINDOW_R24,5,-0.33420904482104374
2025-03,FOOD_ROBUST_WINDOW_R24,6,-0.47054008602853825
2025-03,FOOD_ROBUST_WINDOW_R24,7,0.7408674291354135
2025-03,FOOD_ROBUST_WINDOW_R24,8,0.20266984332812188
2025-03,FOOD_ROBUST_WINDOW_R24,9,-0.14816218080016286
2025-03,FOOD_ROBUST_WINDOW_R24,10,2.1024686241376322
2025-03,FOOD_ROBUST_WINDOW_R24,11,-0.014919866826995198
2025-03,FOOD_ROBUST_WINDOW_R24,12,-0.10336185620228239
2025-03,FOOD_NORM_SHIFT_R24,1,0.2457630604552575
2025-03,FOOD_NORM_SHIFT_R24,2,0.7435162363998508
2025-03,FOOD_NORM_SHIFT_R24,3,0.0825818014481163
2025-03,FOOD_NORM_SHIFT_R24,4,-0.3870917872743874
2025-03,FOOD_NORM_SHIFT_R24,5,-0.33488307271521134
2025-03,FOOD_NORM_SHIFT_R24,6,-0.47121411392270585
2025-03,FOOD_NORM_SHIFT_R24,7,0.7401934012412459
2025-03,FOOD_NORM_SHIFT_R24,8,0.20199581543395426
2025-03,FOOD_NORM_SHIFT_R24,9,-0.14883620869433048
2025-03,FOOD_NORM_SHIFT_R24,10,2.1017945962434643
2025-03,FOOD_NORM_SHIFT_R24,11,-0.015593894721162821
2025-03,FOOD_NORM_SHIFT_R24,12,-0.10403588409645001
2025-03,FOOD_NORM_REFIT_R24,1,0.26193580190384297
2025-03,FOOD_NORM_REFIT_R24,2,0.7574529941902967
2025-03,FOOD_NORM_REFIT_R24,3,0.09017605616947919
2025-03,FOOD_NORM_REFIT_R24,4,-0.38101573001592876
2025-03,FOOD_NORM_REFIT_R24,5,-0.3336236182105667
2025-03,FOOD_NORM_REFIT_R24,6,-0.47016069166152497
2025-03,FOOD_NORM_REFIT_R24,7,0.7409756779778671
2025-03,FOOD_NORM_REFIT_R24,8,0.2023956404049386
2025-03,FOOD_NORM_REFIT_R24,9,-0.14857740319263066
2025-03,FOOD_NORM_REFIT_R24,10,2.1018899866075382
2025-03,FOOD_NORM_REFIT_R24,11,-0.015529559767122569
2025-03,FOOD_NORM_REFIT_R24,12,-0.10398768771930103
2025-04,FOOD_STABLE_PIPELINE_R14B,1,0.8407087062984205
2025-04,FOOD_STABLE_PIPELINE_R14B,2,0.1902643020045177
2025-04,FOOD_STABLE_PIPELINE_R14B,3,-0.27372670774181684
2025-04,FOOD_STABLE_PIPELINE_R14B,4,-0.21124491879501472
2025-04,FOOD_STABLE_PIPELINE_R14B,5,-0.3492396940871232
2025-04,FOOD_STABLE_PIPELINE_R14B,6,0.8697404602114104
2025-04,FOOD_STABLE_PIPELINE_R14B,7,0.33910798120485874
2025-04,FOOD_STABLE_PIPELINE_R14B,8,-0.005831761430421186
2025-04,FOOD_STABLE_PIPELINE_R14B,9,2.2493551548260986
2025-04,FOOD_STABLE_PIPELINE_R14B,10,0.13563090064696
2025-04,FOOD_STABLE_PIPELINE_R14B,11,0.1736573235155914
2025-04,FOOD_STABLE_PIPELINE_R14B,12,0.39344520089526075
2025-04,FOOD_ZERO_DRIFT_R24,1,0.4441377236079121
2025-04,FOOD_ZERO_DRIFT_R24,2,-0.20630668068599076
2025-04,FOOD_ZERO_DRIFT_R24,3,-0.6702976904323252
2025-04,FOOD_ZERO_DRIFT_R24,4,-0.6078159014855231
2025-04,FOOD_ZERO_DRIFT_R24,5,-0.7458106767776316
2025-04,FOOD_ZERO_DRIFT_R24,6,0.47316947752090194
2025-04,FOOD_ZERO_DRIFT_R24,7,-0.0574630014856497
2025-04,FOOD_ZERO_DRIFT_R24,8,-0.40240274412092963
2025-04,FOOD_ZERO_DRIFT_R24,9,1.8527841721355902
2025-04,FOOD_ZERO_DRIFT_R24,10,-0.26094008204354846
2025-04,FOOD_ZERO_DRIFT_R24,11,-0.22291365917491704
2025-04,FOOD_ZERO_DRIFT_R24,12,-0.003125781795247695
2025-04,FOOD_ROBUST_WINDOW_R24,1,0.6680202639279221
2025-04,FOOD_ROBUST_WINDOW_R24,2,0.01757585963401931
2025-04,FOOD_ROBUST_WINDOW_R24,3,-0.44641515011231514
2025-04,FOOD_ROBUST_WINDOW_R24,4,-0.383933361165513
2025-04,FOOD_ROBUST_WINDOW_R24,5,-0.5219281364576215
2025-04,FOOD_ROBUST_WINDOW_R24,6,0.697052017840912
2025-04,FOOD_ROBUST_WINDOW_R24,7,0.16641953883436036
2025-04,FOOD_ROBUST_WINDOW_R24,8,-0.17852020380091957
2025-04,FOOD_ROBUST_WINDOW_R24,9,2.0766667124556
2025-04,FOOD_ROBUST_WINDOW_R24,10,-0.037057541723538395
2025-04,FOOD_ROBUST_WINDOW_R24,11,0.0009688811450930257
2025-04,FOOD_ROBUST_WINDOW_R24,12,0.22075675852476237
2025-04,FOOD_NORM_SHIFT_R24,1,0.6658246256108127
2025-04,FOOD_NORM_SHIFT_R24,2,0.015380221316909803
2025-04,FOOD_NORM_SHIFT_R24,3,-0.4486107884294247
2025-04,FOOD_NORM_SHIFT_R24,4,-0.3861289994826226
2025-04,FOOD_NORM_SHIFT_R24,5,-0.524123774774731
2025-04,FOOD_NORM_SHIFT_R24,6,0.6948563795238025
2025-04,FOOD_NORM_SHIFT_R24,7,0.16422390051725086
2025-04,FOOD_NORM_SHIFT_R24,8,-0.18071584211802907
2025-04,FOOD_NORM_SHIFT_R24,9,2.074471074138491
2025-04,FOOD_NORM_SHIFT_R24,10,-0.0392531800406479
2025-04,FOOD_NORM_SHIFT_R24,11,-0.0012267571720164794
2025-04,FOOD_NORM_SHIFT_R24,12,0.21856112020765286
2025-04,FOOD_NORM_REFIT_R24,1,0.6981124331297552
2025-04,FOOD_NORM_REFIT_R24,2,0.03750612718412774
2025-04,FOOD_NORM_REFIT_R24,3,-0.4335165645140379
2025-04,FOOD_NORM_REFIT_R24,4,-0.37664931843871213
2025-04,FOOD_NORM_REFIT_R24,5,-0.5187298163595541
2025-04,FOOD_NORM_REFIT_R24,6,0.696836049856174
2025-04,FOOD_NORM_REFIT_R24,7,0.16519982771855074
2025-04,FOOD_NORM_REFIT_R24,8,-0.1803670455258224
2025-04,FOOD_NORM_REFIT_R24,9,2.074389528170417
2025-04,FOOD_NORM_REFIT_R24,10,-0.03952289789046327
2025-04,FOOD_NORM_REFIT_R24,11,-0.001589116613334305
2025-04,FOOD_NORM_REFIT_R24,12,0.2181989043238445
2025-05,FOOD_STABLE_PIPELINE_R14B,1,0.16650492549154233
2025-05,FOOD_STABLE_PIPELINE_R14B,2,-0.2998726934232253
2025-05,FOOD_STABLE_PIPELINE_R14B,3,-0.2211670512488733
2025-05,FOOD_STABLE_PIPELINE_R14B,4,-0.36774257529161614
2025-05,FOOD_STABLE_PIPELINE_R14B,5,0.864604047843925
2025-05,FOOD_STABLE_PIPELINE_R14B,6,0.33669108310739887
2025-05,FOOD_STABLE_PIPELINE_R14B,7,-0.007816652520791768
2025-05,FOOD_STABLE_PIPELINE_R14B,8,2.2482106344565342
2025-05,FOOD_STABLE_PIPELINE_R14B,9,0.13471201302496258
2025-05,FOOD_STABLE_PIPELINE_R14B,10,0.1732168241275017
2025-05,FOOD_STABLE_PIPELINE_R14B,11,0.42063485791038197
2025-05,FOOD_STABLE_PIPELINE_R14B,12,0.9263423201785287
2025-05,FOOD_ZERO_DRIFT_R24,1,-0.23235348359441382
2025-05,FOOD_ZERO_DRIFT_R24,2,-0.6987311025091815
2025-05,FOOD_ZERO_DRIFT_R24,3,-0.6200254603348294
2025-05,FOOD_ZERO_DRIFT_R24,4,-0.7666009843775723
2025-05,FOOD_ZERO_DRIFT_R24,5,0.4657456387579688
2025-05,FOOD_ZERO_DRIFT_R24,6,-0.062167325978557286
2025-05,FOOD_ZERO_DRIFT_R24,7,-0.40667506160674793
2025-05,FOOD_ZERO_DRIFT_R24,8,1.849352225370578
2025-05,FOOD_ZERO_DRIFT_R24,9,-0.26414639606099355
2025-05,FOOD_ZERO_DRIFT_R24,10,-0.22564158495845446
2025-05,FOOD_ZERO_DRIFT_R24,11,0.02177644882442581
2025-05,FOOD_ZERO_DRIFT_R24,12,0.5274839110925725
2025-05,FOOD_ROBUST_WINDOW_R24,1,0.00021975071455845874
2025-05,FOOD_ROBUST_WINDOW_R24,2,-0.4661578682002092
2025-05,FOOD_ROBUST_WINDOW_R24,3,-0.38745222602585716
2025-05,FOOD_ROBUST_WINDOW_R24,4,-0.5340277500686
2025-05,FOOD_ROBUST_WINDOW_R24,5,0.6983188730669411
2025-05,FOOD_ROBUST_WINDOW_R24,6,0.170405908330415
2025-05,FOOD_ROBUST_WINDOW_R24,7,-0.17410182729777565
2025-05,FOOD_ROBUST_WINDOW_R24,8,2.0819254596795504
2025-05,FOOD_ROBUST_WINDOW_R24,9,-0.03157316175202127
2025-05,FOOD_ROBUST_WINDOW_R24,10,0.006931649350517821
2025-05,FOOD_ROBUST_WINDOW_R24,11,0.2543496831333981
2025-05,FOOD_ROBUST_WINDOW_R24,12,0.7600571454015448
2025-05,FOOD_NORM_SHIFT_R24,1,-0.010329567644429438
2025-05,FOOD_NORM_SHIFT_R24,2,-0.4767071865591971
2025-05,FOOD_NORM_SHIFT_R24,3,-0.39800154438484503
2025-05,FOOD_NORM_SHIFT_R24,4,-0.5445770684275879
2025-05,FOOD_NORM_SHIFT_R24,5,0.6877695547079532
2025-05,FOOD_NORM_SHIFT_R24,6,0.1598565899714271
2025-05,FOOD_NORM_SHIFT_R24,7,-0.18465114565676355
2025-05,FOOD_NORM_SHIFT_R24,8,2.0713761413205622
2025-05,FOOD_NORM_SHIFT_R24,9,-0.042122480111009164
2025-05,FOOD_NORM_SHIFT_R24,10,-0.0036176690084700758
2025-05,FOOD_NORM_SHIFT_R24,11,0.2438003647744102
2025-05,FOOD_NORM_SHIFT_R24,12,0.7495078270425569
2025-05,FOOD_NORM_REFIT_R24,1,0.012654042169222855
2025-05,FOOD_NORM_REFIT_R24,2,-0.4600409358714985
2025-05,FOOD_NORM_REFIT_R24,3,-0.38863578701594037
2025-05,FOOD_NORM_REFIT_R24,4,-0.5377202095345484
2025-05,FOOD_NORM_REFIT_R24,5,0.6886014262347956
2025-05,FOOD_NORM_REFIT_R24,6,0.16030210989553928
2025-05,FOOD_NORM_REFIT_R24,7,-0.18465062802727614
2025-05,FOOD_NORM_REFIT_R24,8,2.0710122959533157
2025-05,FOOD_NORM_REFIT_R24,9,-0.042578783660948
2025-05,FOOD_NORM_REFIT_R24,10,-0.004166834602927638
2025-05,FOOD_NORM_REFIT_R24,11,0.24331961649137096
2025-05,FOOD_NORM_REFIT_R24,12,0.7491012835174109
2025-06,FOOD_STABLE_PIPELINE_R14B,1,-0.24884863805672663
2025-06,FOOD_STABLE_PIPELINE_R14B,2,-0.1607808111157092
2025-06,FOOD_STABLE_PIPELINE_R14B,3,-0.3317991941952484
2025-06,FOOD_STABLE_PIPELINE_R14B,4,0.9035838698598142
2025-06,FOOD_STABLE_PIPELINE_R14B,5,0.36404318641046646
2025-06,FOOD_STABLE_PIPELINE_R14B,6,0.011497883464149455
2025-06,FOOD_STABLE_PIPELINE_R14B,7,2.2634137199501994
2025-06,FOOD_STABLE_PIPELINE_R14B,8,0.14620601068229946
2025-06,FOOD_STABLE_PIPELINE_R14B,9,0.18231527855169488
2025-06,FOOD_STABLE_PIPELINE_R14B,10,0.42750594684752496
2025-06,FOOD_STABLE_PIPELINE_R14B,11,1.0392908619616257
2025-06,FOOD_STABLE_PIPELINE_R14B,12,0.23355974356383366
2025-06,FOOD_ZERO_DRIFT_R24,1,-0.6566816484298662
2025-06,FOOD_ZERO_DRIFT_R24,2,-0.5686138214888488
2025-06,FOOD_ZERO_DRIFT_R24,3,-0.739632204568388
2025-06,FOOD_ZERO_DRIFT_R24,4,0.49575085948667463
2025-06,FOOD_ZERO_DRIFT_R24,5,-0.04378982396267311
2025-06,FOOD_ZERO_DRIFT_R24,6,-0.3963351269089901
2025-06,FOOD_ZERO_DRIFT_R24,7,1.8555807095770598
2025-06,FOOD_ZERO_DRIFT_R24,8,-0.26162699969084013
2025-06,FOOD_ZERO_DRIFT_R24,9,-0.2255177318214447
2025-06,FOOD_ZERO_DRIFT_R24,10,0.019672936474385394
2025-06,FOOD_ZERO_DRIFT_R24,11,0.6314578515884861
2025-06,FOOD_ZERO_DRIFT_R24,12,-0.1742732668093059
2025-06,FOOD_ROBUST_WINDOW_R24,1,-0.42367485678283867
2025-06,FOOD_ROBUST_WINDOW_R24,2,-0.3356070298418212
2025-06,FOOD_ROBUST_WINDOW_R24,3,-0.5066254129213604
2025-06,FOOD_ROBUST_WINDOW_R24,4,0.7287576511337022
2025-06,FOOD_ROBUST_WINDOW_R24,5,0.18921696768435442
2025-06,FOOD_ROBUST_WINDOW_R24,6,-0.16332833526196255
2025-06,FOOD_ROBUST_WINDOW_R24,7,2.0885875012240875
2025-06,FOOD_ROBUST_WINDOW_R24,8,-0.0286202080438126
2025-06,FOOD_ROBUST_WINDOW_R24,9,0.0074890598255828444
2025-06,FOOD_ROBUST_WINDOW_R24,10,0.2526797281214129
2025-06,FOOD_ROBUST_WINDOW_R24,11,0.8644646432355136
2025-06,FOOD_ROBUST_WINDOW_R24,12,0.05873352483772162
2025-06,FOOD_NORM_SHIFT_R24,1,-0.4344106962590568
2025-06,FOOD_NORM_SHIFT_R24,2,-0.34634286931803937
2025-06,FOOD_NORM_SHIFT_R24,3,-0.5173612523975786
2025-06,FOOD_NORM_SHIFT_R24,4,0.718021811657484
2025-06,FOOD_NORM_SHIFT_R24,5,0.1784811282081363
2025-06,FOOD_NORM_SHIFT_R24,6,-0.17406417473818067
2025-06,FOOD_NORM_SHIFT_R24,7,2.0778516617478693
2025-06,FOOD_NORM_SHIFT_R24,8,-0.03935604752003072
2025-06,FOOD_NORM_SHIFT_R24,9,-0.003246779650635273
2025-06,FOOD_NORM_SHIFT_R24,10,0.2419438886451948
2025-06,FOOD_NORM_SHIFT_R24,11,0.8537288037592955
2025-06,FOOD_NORM_SHIFT_R24,12,0.047997685361503506
2025-06,FOOD_NORM_REFIT_R24,1,-0.40259705087155034
2025-06,FOOD_NORM_REFIT_R24,2,-0.3259550488514267
2025-06,FOOD_NORM_REFIT_R24,3,-0.5022590263734564
2025-06,FOOD_NORM_REFIT_R24,4,0.7272087553059269
2025-06,FOOD_NORM_REFIT_R24,5,0.18349231502503865
2025-06,FOOD_NORM_REFIT_R24,6,-0.17123325065020523
2025-06,FOOD_NORM_REFIT_R24,7,2.0795807937522164
2025-06,FOOD_NORM_REFIT_R24,8,-0.03823220254653646
2025-06,FOOD_NORM_REFIT_R24,9,-0.0026256191488868235
2025-06,FOOD_NORM_REFIT_R24,10,0.24230246352299445
2025-06,FOOD_NORM_REFIT_R24,11,0.8539239696892721
2025-06,FOOD_NORM_REFIT_R24,12,0.048100143074342495
2025-07,FOOD_STABLE_PIPELINE_R14B,1,-0.11819254993196351
2025-07,FOOD_STABLE_PIPELINE_R14B,2,-0.2751235551982434
2025-07,FOOD_STABLE_PIPELINE_R14B,3,0.9365395211213738
2025-07,FOOD_STABLE_PIPELINE_R14B,4,0.39923956094459323
2025-07,FOOD_STABLE_PIPELINE_R14B,5,0.04090843484259968
2025-07,FOOD_STABLE_PIPELINE_R14B,6,2.2853168121941034
2025-07,FOOD_STABLE_PIPELINE_R14B,7,0.16340740461235867
2025-07,FOOD_STABLE_PIPELINE_R14B,8,0.19547231963473727
2025-07,FOOD_STABLE_PIPELINE_R14B,9,0.43804222264591003
2025-07,FOOD_STABLE_PIPELINE_R14B,10,1.0474143439919914
2025-07,FOOD_STABLE_PIPELINE_R14B,11,0.24017312944767558
2025-07,FOOD_STABLE_PIPELINE_R14B,12,-0.2076162701497876
2025-07,FOOD_ZERO_DRIFT_R24,1,-0.5260537725337073
2025-07,FOOD_ZERO_DRIFT_R24,2,-0.6829847777999871
2025-07,FOOD_ZERO_DRIFT_R24,3,0.5286782985196301
2025-07,FOOD_ZERO_DRIFT_R24,4,-0.008621661657150559
2025-07,FOOD_ZERO_DRIFT_R24,5,-0.3669527877591441
2025-07,FOOD_ZERO_DRIFT_R24,6,1.8774555895923597
2025-07,FOOD_ZERO_DRIFT_R24,7,-0.24445381798938512
2025-07,FOOD_ZERO_DRIFT_R24,8,-0.21238890296700652
2025-07,FOOD_ZERO_DRIFT_R24,9,0.03018100004416624
2025-07,FOOD_ZERO_DRIFT_R24,10,0.6395531213902477
2025-07,FOOD_ZERO_DRIFT_R24,11,-0.1676880931540682
2025-07,FOOD_ZERO_DRIFT_R24,12,-0.6154774927515314
2025-07,FOOD_ROBUST_WINDOW_R24,1,-0.26219937817907946
2025-07,FOOD_ROBUST_WINDOW_R24,2,-0.41913038344535924
2025-07,FOOD_ROBUST_WINDOW_R24,3,0.792532692874258
2025-07,FOOD_ROBUST_WINDOW_R24,4,0.2552327326974773
2025-07,FOOD_ROBUST_WINDOW_R24,5,-0.10309839340451621
2025-07,FOOD_ROBUST_WINDOW_R24,6,2.1413099839469876
2025-07,FOOD_ROBUST_WINDOW_R24,7,0.019400576365242755
2025-07,FOOD_ROBUST_WINDOW_R24,8,0.051465491387621354
2025-07,FOOD_ROBUST_WINDOW_R24,9,0.2940353943987941
2025-07,FOOD_ROBUST_WINDOW_R24,10,0.9034075157448755
2025-07,FOOD_ROBUST_WINDOW_R24,11,0.09616630120055966
2025-07,FOOD_ROBUST_WINDOW_R24,12,-0.35162309839690353
2025-07,FOOD_NORM_SHIFT_R24,1,-0.30353578414207283
2025-07,FOOD_NORM_SHIFT_R24,2,-0.4604667894083526
2025-07,FOOD_NORM_SHIFT_R24,3,0.7511962869112646
2025-07,FOOD_NORM_SHIFT_R24,4,0.21389632673448392
2025-07,FOOD_NORM_SHIFT_R24,5,-0.1444347993675096
2025-07,FOOD_NORM_SHIFT_R24,6,2.0999735779839943
2025-07,FOOD_NORM_SHIFT_R24,7,-0.021935829597750645
2025-07,FOOD_NORM_SHIFT_R24,8,0.010129085424627954
2025-07,FOOD_NORM_SHIFT_R24,9,0.25269898843580074
2025-07,FOOD_NORM_SHIFT_R24,10,0.8620711097818822
2025-07,FOOD_NORM_SHIFT_R24,11,0.05482989523756626
2025-07,FOOD_NORM_SHIFT_R24,12,-0.3929595043598969
2025-07,FOOD_NORM_REFIT_R24,1,-0.27520741742538096
2025-07,FOOD_NORM_REFIT_R24,2,-0.4395577064922134
2025-07,FOOD_NORM_REFIT_R24,3,0.7649847402211336
2025-07,FOOD_NORM_REFIT_R24,4,0.22417879325950005
2025-07,FOOD_NORM_REFIT_R24,5,-0.13913500190633088
2025-07,FOOD_NORM_REFIT_R24,6,2.103559532042648
2025-07,FOOD_NORM_REFIT_R24,7,-0.01933552338120326
2025-07,FOOD_NORM_REFIT_R24,8,0.011954900202822475
2025-07,FOOD_NORM_REFIT_R24,9,0.2540065707914118
2025-07,FOOD_NORM_REFIT_R24,10,0.8629923207530732
2025-07,FOOD_NORM_REFIT_R24,11,0.05549739048099408
2025-07,FOOD_NORM_REFIT_R24,12,-0.39246287263092366
2025-08,FOOD_STABLE_PIPELINE_R14B,1,-0.3016247976111511
2025-08,FOOD_STABLE_PIPELINE_R14B,2,0.9133305266498518
2025-08,FOOD_STABLE_PIPELINE_R14B,3,0.3827043950941243
2025-08,FOOD_STABLE_PIPELINE_R14B,4,0.024460507058827144
2025-08,FOOD_STABLE_PIPELINE_R14B,5,2.2759501051277407
2025-08,FOOD_STABLE_PIPELINE_R14B,6,0.15724665017927947
2025-08,FOOD_STABLE_PIPELINE_R14B,7,0.19055312641901004
2025-08,FOOD_STABLE_PIPELINE_R14B,8,0.43431355227320023
2025-08,FOOD_STABLE_PIPELINE_R14B,9,1.0445936744057636
2025-08,FOOD_STABLE_PIPELINE_R14B,10,0.23809258876889042
2025-08,FOOD_STABLE_PIPELINE_R14B,11,-0.39893969936869755
2025-08,FOOD_STABLE_PIPELINE_R14B,12,-0.16719542357777706
2025-08,FOOD_ZERO_DRIFT_R24,1,-0.6936717680504462
2025-08,FOOD_ZERO_DRIFT_R24,2,0.5212835562105567
2025-08,FOOD_ZERO_DRIFT_R24,3,-0.0093425753451708
2025-08,FOOD_ZERO_DRIFT_R24,4,-0.36758646338046796
2025-08,FOOD_ZERO_DRIFT_R24,5,1.8839031346884456
2025-08,FOOD_ZERO_DRIFT_R24,6,-0.23480032026001563
2025-08,FOOD_ZERO_DRIFT_R24,7,-0.20149384402028506
2025-08,FOOD_ZERO_DRIFT_R24,8,0.04226658183390514
2025-08,FOOD_ZERO_DRIFT_R24,9,0.6525467039664685
2025-08,FOOD_ZERO_DRIFT_R24,10,-0.15395438167040468
2025-08,FOOD_ZERO_DRIFT_R24,11,-0.7909866698079926
2025-08,FOOD_ZERO_DRIFT_R24,12,-0.5592423940170721
2025-08,FOOD_ROBUST_WINDOW_R24,1,-0.41270362069109867
2025-08,FOOD_ROBUST_WINDOW_R24,2,0.8022517035699042
2025-08,FOOD_ROBUST_WINDOW_R24,3,0.2716255720141767
2025-08,FOOD_ROBUST_WINDOW_R24,4,-0.08661831602112047
2025-08,FOOD_ROBUST_WINDOW_R24,5,2.164871282047793
2025-08,FOOD_ROBUST_WINDOW_R24,6,0.04616782709933187
2025-08,FOOD_ROBUST_WINDOW_R24,7,0.07947430333906244
2025-08,FOOD_ROBUST_WINDOW_R24,8,0.32323472919325263
2025-08,FOOD_ROBUST_WINDOW_R24,9,0.933514851325816
2025-08,FOOD_ROBUST_WINDOW_R24,10,0.12701376568894282
2025-08,FOOD_ROBUST_WINDOW_R24,11,-0.5100185224486451
2025-08,FOOD_ROBUST_WINDOW_R24,12,-0.2782742466577246
2025-08,FOOD_NORM_SHIFT_R24,1,-0.47047150369462387
2025-08,FOOD_NORM_SHIFT_R24,2,0.744483820566379
2025-08,FOOD_NORM_SHIFT_R24,3,0.21385768901065147
2025-08,FOOD_NORM_SHIFT_R24,4,-0.1443861990246457
2025-08,FOOD_NORM_SHIFT_R24,5,2.107103399044268
2025-08,FOOD_NORM_SHIFT_R24,6,-0.011600055904193357
2025-08,FOOD_NORM_SHIFT_R24,7,0.021706420335537213
2025-08,FOOD_NORM_SHIFT_R24,8,0.2654668461897274
2025-08,FOOD_NORM_SHIFT_R24,9,0.8757469683222908
2025-08,FOOD_NORM_SHIFT_R24,10,0.06924588268541759
2025-08,FOOD_NORM_SHIFT_R24,11,-0.5677864054521703
2025-08,FOOD_NORM_SHIFT_R24,12,-0.3360421296612498
2025-08,FOOD_NORM_REFIT_R24,1,-0.4460327352416391
2025-08,FOOD_NORM_REFIT_R24,2,0.7614211595655662
2025-08,FOOD_NORM_REFIT_R24,3,0.22521606563196192
2025-08,FOOD_NORM_REFIT_R24,4,-0.13655900598725018
2025-08,FOOD_NORM_REFIT_R24,5,2.1108423545428865
2025-08,FOOD_NORM_REFIT_R24,6,-0.009149932169495225
2025-08,FOOD_NORM_REFIT_R24,7,0.023423557864962315
2025-08,FOOD_NORM_REFIT_R24,8,0.26662248276191797
2025-08,FOOD_NORM_REFIT_R24,9,0.8765347458820253
2025-08,FOOD_NORM_REFIT_R24,10,0.06976322402275391
2025-08,FOOD_NORM_REFIT_R24,11,-0.5674211319154852
2025-08,FOOD_NORM_REFIT_R24,12,-0.335776468500025
2025-09,FOOD_STABLE_PIPELINE_R14B,1,0.8599010998150629
2025-09,FOOD_STABLE_PIPELINE_R14B,2,0.3348449619557963
