model,target,old_origin,new_origin,old_h,new_h,monthly_revision,annual_revision,revision_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge
FOOD_H0_FAST_R18,2026-11,2026-02,2026-03,9,8,0.02942864368101425,1.1315899802974836,reconciled,0.028935022800990605,0.0004936208800236409,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-11,2026-03,2026-04,8,7,0.04637719340390324,0.3471175876357808,reconciled,0.04563577013348846,0.0007414232704147893,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-11,2026-04,2026-05,7,6,-0.01956880207830708,-0.1302363957109991,reconciled,-0.019040855064759686,-0.0004089845174507119,-0.00011896249609668653,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-11,2026-05,2026-06,6,5,-0.025652972634630643,-0.7682437896825136,reconciled,-0.017861288302504,-0.007847282809346977,5.559847722033662e-05,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-11,2026-06,2026-07,5,4,-0.024506424904369835,0.05014409432326916,reconciled,-0.013552983904393186,-0.011267286085995485,0.00031384508601883625,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-12,2025-12,2026-01,12,11,-0.016731879274925726,0.4586554303795709,reconciled,0.024163750021950228,-0.039221675216731186,0.0,-0.003274162825825086,0.0,0.0016002087456803199
FOOD_H0_FAST_R18,2026-12,2026-01,2026-02,11,10,-0.026303399491413124,-0.6771561463661391,reconciled,-0.020882347325002364,-0.006679750882991227,0.0,0.0012586987165804711,0.0,0.0
FOOD_H0_FAST_R18,2026-12,2026-02,2026-03,10,9,0.02917546528552921,1.1635729544175006,reconciled,0.028680174707585878,0.0004952905779433275,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-12,2026-03,2026-04,9,8,0.04562273963714701,0.39491563117374806,reconciled,0.045135131102207834,0.0004876085349391768,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-12,2026-04,2026-05,8,7,-0.01895592826655446,-0.1501025326924923,reconciled,-0.0186355923924503,-0.00032033587410416203,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-12,2026-05,2026-06,7,6,-0.02362928769685398,-0.7941884251647795,reconciled,-0.017629024697709925,-0.0060002629991440515,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2026-12,2026-06,2026-07,6,5,-0.023050921966934444,0.026650100043668967,reconciled,-0.013668645938289758,-0.009382276028644693,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2027-01,2026-01,2026-02,12,11,0.022422003006480118,-0.6417988801476853,reconciled,-0.004099912009850382,0.01924568499765278,0.0,0.00601329077696483,0.0,0.001262939241712835
FOOD_H0_FAST_R18,2027-01,2026-02,2026-03,11,10,0.02905550132516055,1.195690819657959,reconciled,0.028583455971712857,0.00047204535344747,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2027-01,2026-03,2026-04,10,9,0.045182146215648755,0.44212140492599517,reconciled,0.04490287889195993,0.0002792673236889365,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2027-01,2026-04,2026-05,9,8,-0.019553591749596366,-0.17051949183412374,reconciled,-0.01748286449982711,-0.00024303071882908478,-0.001546512449256937,0.0,0.0,-0.00028118408168307726
FOOD_H0_FAST_R18,2027-01,2026-05,2026-06,8,7,-0.02197599399484451,-0.8186076776021758,reconciled,-0.01792811406638073,-0.004902074714849269,0.000722780203864376,0.0,0.0,0.00013141458252079533
FOOD_H0_FAST_R18,2027-01,2026-06,2026-07,7,6,-0.018933161460257253,0.0075090490195193205,reconciled,-0.016180194592930852,-0.007574768643433871,0.00407998611824488,0.0,0.0,0.0007418156578627051
FOOD_H0_FAST_R18,2027-02,2026-02,2026-03,12,11,0.015040035912816219,1.3569928699747142,reconciled,0.038810626086995675,-0.0170383633286258,0.0,-0.00641470438084988,0.0,-0.00031752246470377263
FOOD_H0_FAST_R18,2027-02,2026-03,2026-04,11,10,0.044703331227036236,0.48965745731178734,reconciled,0.044509267553513615,0.00019406367352257773,0.0,0.0,0.0,0.0
FOOD_H0_FAST_R18,2027-02,2026-04,2026-05,10,9,-0.017951178945990964,-0.18963423474720997,reconciled,-0.017575319517092236,-0.00013793443670529946,-0.00011896249609668653,0.0,0.0,-0.00011896249609668827
FOOD_H0_FAST_R18,2027-02,2026-05,2026-06,9,8,-0.02124244417103882,-0.8429038713332035,reconciled,-0.017572143371401366,-0.003781497754078155,5.559847722033662e-05,0.0,0.0,5.559847722033662e-05
FOOD_H0_FAST_R18,2027-02,2026-06,2026-07,8,7,-0.020887537297337555,-0.013898819464692735,reconciled,-0.015223790723453728,-0.006291436745921513,0.00031384508601883625,0.0,0.0,0.000313845086018838
FOOD_H0_FAST_R18,2027-03,2026-03,2026-04,12,11,0.0460684835990476,0.5424908946489277,reconciled,0.05403107257340746,-0.0019294082077380668,0.0,-0.007320706649617849,0.0,0.001287525882996042
FOOD_H0_FAST_R18,2027-03,2026-04,2026-05,11,10,-0.018757296992040845,-0.20804471382324508,reconciled,-0.01842870078400792,-7.084413315676386e-05,-0.00023792499219337307,0.0,0.0,-1.98270826827808e-05
FOOD_H0_FAST_R18,2027-03,2026-05,2026-06,10,9,-0.019766487700857142,-0.8588582114966457,reconciled,-0.01683326768049657,-0.003053683387671303,0.00011119695444067323,0.0,0.0,9.266412870054946e-06
FOOD_H0_FAST_R18,2027-03,2026-06,2026-07,9,8,-0.01668101531997193,-0.03087567554799353,reconciled,-0.01218770350060236,-0.005173309505743724,0.0006276901720376725,0.0,0.0,5.2307514336474153e-05
FOOD_H0_FAST_R18,2027-04,2026-04,2026-05,12,11,-0.009067877205589825,-0.16259918199032608,reconciled,-0.019824713207268863,0.0035455485592046365,-0.00023792499219337307,0.006243544417951961,0.0,0.0012056680167158128
FOOD_H0_FAST_R18,2027-04,2026-05,2026-06,11,10,-0.01945707002207675,-0.8772826262628204,reconciled,-0.01713909652406334,-0.0024384368653241756,0.00011119695444067323,0.0,0.0,9.266412870056085e-06
FOOD_H0_FAST_R18,2027-04,2026-06,2026-07,10,9,-0.017798948302365225,-0.04893731419499803,reconciled,-0.014240968295131134,-0.004237977693608216,0.0006276901720376725,0.0,0.0,5.230751433647361e-05
FOOD_H0_FAST_R18,2027-05,2026-05,2026-06,12,11,-0.03440530652776069,-0.731519691526735,reconciled,-0.01921213217343437,-0.009330979584776133,0.00022239390888134647,-0.0049543019287584325,0.0,-0.0011302867496731667
FOOD_H0_FAST_R18,2027-05,2026-06,2026-07,11,10,-0.01588196287457988,-0.06520537066153986,reconciled,-0.01376134335045244,-0.003428307382539242,0.001255380344075345,0.0,0.0,5.230751433647242e-05
FOOD_H0_FAST_R18,2027-06,2026-06,2026-07,12,11,-0.04827696309972204,0.1499289323673847,reconciled,-0.006673886799923173,-0.039502399630601176,0.0006276901720376725,0.0008042130815801712,0.0,-0.0035325799228154726
FOOD_H0_SELECT_R18,2019-04,2019-02,2019-03,2,1,0.03038387214298993,-0.09423842299993845,reconciled,-0.026560090010934345,0.007680804780566458,-0.00044634482045336453,0.0,0.05015584701426453,-0.0004463448204533593
FOOD_H0_SELECT_R18,2019-05,2019-02,2019-03,3,2,-0.01924659940893436,-0.11374457280237937,reconciled,-0.0266573376473873,0.007968669264019797,-0.00044634482045336453,0.0,-1.062435468162093e-16,-0.00011158620511333983
FOOD_H0_SELECT_R18,2019-05,2019-03,2019-04,2,1,0.004087481681182614,0.13725957097920416,reconciled,-0.04500911432072241,-0.0014622049726445915,0.000119661028158859,0.0,0.05040922468935098,2.9915257039714316e-05
FOOD_H0_SELECT_R18,2019-06,2019-02,2019-03,4,3,-0.019340762421852842,-0.13330315817690597,reconciled,-0.02550371253925185,0.005605019091832307,0.0,0.0,0.0,0.0005579310255667096
FOOD_H0_SELECT_R18,2019-06,2019-03,2019-04,3,2,-0.04420936304857653,0.0916736876718196,reconciled,-0.04340876991560533,-0.0006510168477726168,0.0,0.0,0.0,-0.00014957628519857852
FOOD_H0_SELECT_R18,2019-06,2019-04,2019-05,2,1,0.04223290051727302,-0.268599176112176,reconciled,-0.002440958135213417,0.010825022878484029,0.0,0.0,0.03381291552457174,3.592024943066541e-05
FOOD_H0_SELECT_R18,2019-07,2019-02,2019-03,5,4,-0.02087048933833313,-0.15485571526965058,reconciled,-0.02369423439111129,0.004051193309024686,-0.00022317241022668226,0.0,2.124870936324186e-16,-0.0010042758460200585
FOOD_H0_SELECT_R18,2019-07,2019-03,2019-04,4,3,-0.04254914928896619,0.048244381320986296,reconciled,-0.04246653498108044,-0.00041168213532235404,5.98305140794295e-05,0.0,-2.124870936324186e-16,0.00026923731335742884
FOOD_H0_SELECT_R18,2019-07,2019-04,2019-05,3,2,0.0029838707056665803,-0.2658029298770965,reconciled,-0.0022825556859580876,0.005345450940372122,-1.4368099772265816e-05,0.0,0.0,-6.465644897519704e-05
FOOD_H0_SELECT_R18,2019-07,2019-05,2019-06,2,1,-0.03920277167234992,0.3583808712742935,reconciled,-0.0015604777475545228,0.0012752738608662467,-2.2481580537109247e-05,0.0,-0.038793919092707546,-0.00010116711241699161
FOOD_H0_SELECT_R18,2019-08,2019-02,2019-03,6,5,-0.02224517785035575,-0.17760142659525968,reconciled,-0.02444670974957297,0.0022015318992173044,0.0,0.0,-1.062435468162093e-16,6.938893903907228e-18
FOOD_H0_SELECT_R18,2019-08,2019-03,2019-04,5,4,-0.04161786914720347,0.005535602175914978,reconciled,-0.04086938052668225,-0.0007484886205213204,0.0,0.0,1.062435468162093e-16,-6.938893903907228e-18
FOOD_H0_SELECT_R18,2019-08,2019-04,2019-05,4,3,0.001001297393302708,-0.2645118528799961,reconciled,-0.0022935477276526534,0.0032948451209553614,0.0,0.0,0.0,0.0
FOOD_H0_SELECT_R18,2019-08,2019-05,2019-06,3,2,0.008260335292047005,0.3665034971310943,reconciled,-0.0016171391064169899,0.009877474398463773,0.0,0.0,2.124870936324186e-16,0.0
FOOD_H0_SELECT_R18,2019-08,2019-06,2019-07,2,1,0.022568017665317575,0.27873856701999244,reconciled,0.02358979434323802,-0.0020983784244006654,0.0,0.0,0.0010766017464802133,6.938893903907228e-18
FOOD_H0_SELECT_R18,2019-09,2019-02,2019-03,7,6,-0.0252111193699653,-0.20389185118572017,reconciled,-0.02628147956437482,0.0015167050148626599,-0.00044634482045336453,0.0,2.124870936324186e-16,-6.938893903907228e-18
FOOD_H0_SELECT_R18,2019-09,2019-03,2019-04,6,5,-0.039425741839301295,-0.0349991617180363,reconciled,-0.03913145340215335,-0.0004139494653065956,0.000119661028158859,0.0,-2.124870936324186e-16,6.938893903907228e-18
FOOD_H0_SELECT_R18,2019-09,2019-04,2019-05,5,4,0.0012002519754121255,-0.2636530969849047,reconciled,-0.0023798497379345362,0.0036088379128912107,-2.8736199544531632e-05,0.0,0.0,-6.938893903907228e-18
FOOD_H0_SELECT_R18,2019-09,2019-05,2019-06,4,3,0.004728897512987412,0.37189182294887235,reconciled,-0.0017892626839262349,0.006563123357987963,-4.4963161074218494e-05,0.0,-1.062435468162093e-16,0.0
FOOD_H0_SELECT_R18,2019-09,2019-06,2019-07,3,2,0.022913778398699444,0.3027991653101645,reconciled,0.02268902261167441,0.00020320199804797767,2.1553788976955493e-05,0.0,1.062435468162093e-16,0.0
FOOD_H0_SELECT_R18,2019-09,2019-07,2019-08,2,1,0.08120884059406569,0.06313626777858783,reconciled,0.09889758966561923,-0.005953341085578823,6.415587205631235e-05,0.0,-0.01179956385803104,-6.938893903907228e-18
FOOD_H0_SELECT_R18,2019-10,2019-02,2019-03,8,7,-0.022538278657685484,-0.22686264368182973,reconciled,-0.022789406983262706,0.0009206455562574128,0.0,0.0,-1.062435468162093e-16,-0.0006695172306800399
FOOD_H0_SELECT_R18,2019-10,2019-03,2019-04,7,6,-0.039683155160798345,-0.07557243665356639,reconciled,-0.03961434316093035,-0.00024830354210639283,0.0,0.0,1.062435468162093e-16,0.0001794915422382859
FOOD_H0_SELECT_R18,2019-10,2019-04,2019-05,6,5,0.0003875404836203855,-0.2629719186915831,reconciled,-0.0021376409829897136,0.0025682857659269226,0.0,0.0,0.0,-4.3104299316798315e-05
FOOD_H0_SELECT_R18,2019-10,2019-05,2019-06,5,4,0.003932419230402939,0.3755174839085176,reconciled,-0.0014171581407191602,0.005417022112733219,0.0,0.0,2.124870936324186e-16,-6.744474161132774e-05
FOOD_H0_SELECT_R18,2019-10,2019-06,2019-07,4,3,0.021998021199564566,0.3250789318971101,reconciled,0.021980340070884397,-1.4649554785084451e-05,0.0,0.0,-2.124870936324186e-16,3.233068346543671e-05
FOOD_H0_SELECT_R18,2019-10,2019-07,2019-08,3,2,0.08651009404997945,0.1519961564011929,reconciled,0.09536613709541011,-0.008952276853515143,0.0,0.0,0.0,9.623380808447199e-05
FOOD_H0_SELECT_R18,2019-10,2019-08,2019-09,2,1,-0.04315204289170449,-0.31158614635661985,reconciled,-0.036787296798657054,-0.010293526746038999,0.0,0.0,0.0038800133821230436,4.876727086849074e-05
FOOD_H0_SELECT_R18,2019-11,2019-02,2019-03,9,8,-0.0234007217724492,-0.2513269073091151,reconciled,-0.02399602346167469,0.0005953016892254748,0.0,0.0,0.0,1.734723475976807e-18
FOOD_H0_SELECT_R18,2019-11,2019-03,2019-04,8,7,-0.03862125684751613,-0.11534955510402645,reconciled,-0.03849376517666676,-0.000127491670849373,0.0,0.0,0.0,0.0
FOOD_H0_SELECT_R18,2019-11,2019-04,2019-05,7,6,-0.0007317840956223599,-0.26404430505248344,reconciled,-0.0021950115442638386,0.0014632274486414826,0.0,0.0,0.0,-1.734723475976807e-18
FOOD_H0_SELECT_R18,2019-11,2019-05,2019-06,6,5,-0.0007525367475714265,0.37520235420889136,reconciled,-0.0015307030727486556,0.0007781663251772257,0.0,0.0,0.0,0.0
FOOD_H0_SELECT_R18,2019-11,2019-06,2019-07,5,4,0.022068259615435883,0.3482289772007898,reconciled,0.021407122177997027,0.0006611374374388586,0.0,0.0,0.0,1.734723475976807e-18
FOOD_H0_SELECT_R18,2019-11,2019-07,2019-08,4,3,0.08632051065209026,0.24135477325950072,reconciled,0.09223449724999658,-0.005913986597906323,0.0,0.0,0.0,0.0
FOOD_H0_SELECT_R18,2019-11,2019-08,2019-09,3,2,-0.04063704185965149,-0.3541401347247115,reconciled,-0.03515235163088454,-0.005484690228766943,0.0,0.0,0.0,-1.734723475976807e-18
FOOD_H0_SELECT_R18,2019-11,2019-09,2019-10,2,1,-0.1324433145867861,-0.49584973015755907,reconciled,-0.13677293787914663,0.016056052940854236,0.0,0.0,-0.011726429648493743,0.0
FOOD_H0_SELECT_R18,2019-12,2019-02,2019-03,10,9,-0.022816518276870673,-0.27494158305331284,reconciled,-0.02305873576402906,0.00035380369227150377,0.0,0.0,2.124870936324186e-16,-0.00011158620511333983
FOOD_H0_SELECT_R18,2019-12,2019-03,2019-04,9,8,-0.03839354227456554,-0.15479955870227347,reconciled,-0.03831073433521939,-0.00011272319638565287,0.0,0.0,-2.124870936324186e-16,2.9915257039714316e-05
FOOD_H0_SELECT_R18,2019-12,2019-04,2019-05,8,7,-0.001302558960906558,-0.2654014388082979,reconciled,-0.002121372839268665,0.000825997928248251,0.0,0.0,0.0,-7.184049886137245e-06
FOOD_H0_SELECT_R18,2019-12,2019-05,2019-06,7,6,0.0002615216940010934,0.37550024756778466,reconciled,-0.0014259009108844867,0.0016986633951542457,0.0,0.0,-1.062435468162093e-16,-1.1240790268554623e-05
FOOD_H0_SELECT_R18,2019-12,2019-06,2019-07,6,5,0.020599861959537058,0.36948891540762263,reconciled,0.020948727300151085,-0.0003542537878583746,0.0,0.0,1.062435468162093e-16,5.388447244243644e-06
FOOD_H0_SELECT_R18,2019-12,2019-07,2019-08,5,4,0.08418035024589515,0.3283899143967872,reconciled,0.08986028417203155,-0.005695972894150497,0.0,0.0,0.0,1.6038968014074617e-05
FOOD_H0_SELECT_R18,2019-12,2019-08,2019-09,4,3,-0.037924782722008166,-0.3935849909289435,reconciled,-0.03415141207108521,-0.003781498529401045,0.0,0.0,0.0,8.127878478085548e-06
FOOD_H0_SELECT_R18,2019-12,2019-09,2019-10,3,2,-0.1271789171435943,-0.6265283723009336,reconciled,-0.13151192374369192,0.004375065212295248,0.0,0.0,-2.1652819585060714e-16,-4.205861219739454e-05
FOOD_H0_SELECT_R18,2019-12,2019-10,2019-11,2,1,0.06200356006237273,0.5045222862566385,reconciled,0.0719995595152361,-0.0050205183627581584,0.0,0.0,-0.005007131557594159,3.165046748895145e-05
FOOD_H0_SELECT_R18,2020-01,2019-02,2019-03,11,10,-0.025761490026672607,-0.3007086228025102,reconciled,-0.022427100182437598,0.000236368719392005,-0.006695172306800501,0.0,-1.062435468162093e-16,0.0031244137431735777
FOOD_H0_SELECT_R18,2020-01,2019-03,2019-04,10,9,-0.037221231401150856,-0.19233940384350845,reconciled,-0.03811902616884555,-5.949345757613744e-05,0.0017949154223829145,0.0,1.062435468162093e-16,-0.0008376271971120355
FOOD_H0_SELECT_R18,2020-01,2019-04,2019-05,9,8,-0.001664042079617567,-0.26647766525600636,reconciled,-0.002069860862288997,0.0006357083790274609,-0.0004310429931679849,0.0,0.0,0.00020115339681171795
FOOD_H0_SELECT_R18,2020-01,2019-05,2019-06,8,7,-0.0004884853670477085,0.3741323643043395,reconciled,-0.0013541972088022547,0.0012254171303481554,-0.0006744474161132774,0.0,2.124870936324186e-16,0.00031474212751952946
FOOD_H0_SELECT_R18,2020-01,2019-06,2019-07,7,6,0.02084609482979949,0.3899214768724186,reconciled,0.02058117294602871,9.249157195539981e-05,0.0003233068346543133,0.0,-2.124870936324186e-16,-0.00015087652283866243
FOOD_H0_SELECT_R18,2020-01,2019-07,2019-08,6,5,0.08619733807736196,0.41601239437319215,reconciled,0.08794846885930246,-0.0022643777583911395,0.0009623380808446991,0.0,0.0,-0.0004490911043942003
FOOD_H0_SELECT_R18,2020-01,2019-08,2019-09,5,4,-0.03726399054025509,-0.43112291499158895,reconciled,-0.03332957575023285,-0.0041945069013208935,0.00048767270868504964,0.0,0.0,-0.0002275805973863676
FOOD_H0_SELECT_R18,2020-01,2019-09,2019-10,4,3,-0.1244219965963671,-0.7517317858834409,reconciled,-0.12730180443315423,0.004225683427103277,-0.0025235167318434504,0.0,4.330563917012143e-16,0.00117764114152695
FOOD_H0_SELECT_R18,2020-01,2019-10,2019-11,3,2,0.06859385904120519,0.5730083095911023,reconciled,0.06918909891096484,-0.0016080548294061525,0.0018990280493370038,0.0,0.0,-0.0008862130896905955
FOOD_H0_SELECT_R18,2020-01,2019-11,2019-12,2,1,-0.00720247066632318,0.01934548972778405,reconciled,-0.0052812329525165624,0.0015112491305700748,0.001187625346237231,0.0,-0.004065887029036385,-0.0005542251615773819
FOOD_H0_SELECT_R18,2020-02,2019-02,2019-03,12,11,-0.043633592360838025,-0.21120685826664287,reconciled,-0.024061386169053817,0.019877374521861467,0.007243986146202027,-0.022874108085827148,0.0,-0.023819458774020537
FOOD_H0_SELECT_R18,2020-02,2019-03,2019-04,11,10,-0.037745208717975265,-0.23116797636641184,reconciled,-0.037844681114573786,-4.4120837192102025e-05,0.000119661028158859,0.0,0.0,2.39322056317659e-05
FOOD_H0_SELECT_R18,2020-02,2019-04,2019-05,10,9,-0.0017060634287248688,-0.2684223837467048,reconciled,-0.0020490202868874985,0.00037744029761606346,-2.8736199544531632e-05,0.0,0.0,-5.747239908916041e-06
FOOD_H0_SELECT_R18,2020-02,2019-05,2019-06,9,8,-0.0006846894068140985,0.3737115444770649,reconciled,-0.0013301564404017419,0.0006994228268766833,-4.4963161074218494e-05,0.0,0.0,-8.992632214842311e-06
FOOD_H0_SELECT_R18,2020-02,2019-06,2019-07,8,7,0.02034299248407284,0.4111203450542815,reconciled,0.020287534646412586,2.9593290887933166e-05,2.1553788976955493e-05,0.0,0.0,4.310757795406711e-06
FOOD_H0_SELECT_R18,2020-02,2019-07,2019-08,7,6,0.08453147174053821,0.5036418898599022,reconciled,0.0863990925763799,-0.00194460788230931,6.415587205631235e-05,0.0,0.0,1.2831174411257612e-05
FOOD_H0_SELECT_R18,2020-02,2019-08,2019-09,6,5,-0.03513500530912117,-0.4680022530415253,reconciled,-0.0326209763457061,-0.002553042780109843,3.251151391233699e-05,0.0,0.0,6.5023027824573365e-06
FOOD_H0_SELECT_R18,2020-02,2019-09,2019-10,5,4,-0.12082221664770965,-0.8760747376756486,reconciled,-0.12396106687350643,0.0033407315643442653,-0.00016823444878956428,0.0,0.0,-3.364688975791494e-05
FOOD_H0_SELECT_R18,2020-02,2019-10,2019-11,4,3,0.06515810953288148,0.6399878311754352,reconciled,0.06698197959694151,-0.0019757923080070128,0.00012660186995579886,0.0,0.0,2.5320373991156303e-05
FOOD_H0_SELECT_R18,2020-02,2019-11,2019-12,3,2,0.0061053693168533485,0.02562730513932454,reconciled,-0.005089046225424054,0.01109940551457847,7.917502308248461e-05,0.0,0.0,1.583500461651427e-05
FOOD_H0_SELECT_R18,2020-02,2019-12,2020-01,2,1,-0.03004535926263724,0.2251609892411901,reconciled,-0.02075851333534154,0.010741802930714764,2.3912179408461243e-05,0.0,-0.020057343473300685,4.7824358816797585e-06
FOOD_H0_SELECT_R18,2020-03,2019-03,2019-04,12,11,-0.02970152816055592,-0.35038187449895464,reconciled,-0.05510962253912204,0.011193922572280204,0.000119661028158859,0.0038786037018073913,-2.124870936324186e-16,0.01021590707631987
FOOD_H0_SELECT_R18,2020-03,2019-04,2019-05,11,10,-0.0018222850978058397,-0.26981890171680156,reconciled,-0.0021058975902744585,0.0002606235328330084,-2.8736199544531632e-05,0.0,0.0,5.172515918015069e-05
FOOD_H0_SELECT_R18,2020-03,2019-05,2019-06,10,9,-0.0009630114674773829,0.372071914979466,reconciled,-0.0014311553963761142,0.0004321734000394678,-4.4963161074218494e-05,0.0,-1.062435468162093e-16,8.093368993359468e-05
FOOD_H0_SELECT_R18,2020-03,2019-06,2019-07,9,8,0.020087481915811785,0.4310646300890273,reconciled,0.020056721763869204,4.8003183124013804e-05,2.1553788976955493e-05,0.0,1.062435468162093e-16,-3.8796820158511214e-05
FOOD_H0_SELECT_R18,2020-03,2019-07,2019-08,8,7,0.08389627366341747,0.5895941477329374,reconciled,0.08510158125571123,-0.0011539828946486932,6.415587205631235e-05,0.0,0.0,-0.00011548056970137055
FOOD_H0_SELECT_R18,2020-03,2019-08,2019-09,7,6,-0.03328194850927277,-0.501918937028349,reconciled,-0.03187619438821887,-0.001379744909924055,3.251151391233699e-05,0.0,0.0,-5.8520725042199295e-05
