dataset,freq,indic,s_adj,geo,time,value,status
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-02,2.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-03,2.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-04,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-05,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-06,2.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-07,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-08,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-09,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-10,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-11,2.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2005-12,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-01,2.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-02,2.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-03,3.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-04,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-05,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-06,3.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-07,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-08,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-09,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-10,4.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-11,4.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2006-12,4.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-01,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-02,4.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-03,3.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-04,4.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-05,5.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-06,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-07,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-08,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-09,3.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-10,3.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-11,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2007-12,3.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-01,3.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-02,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-03,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-04,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-05,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-06,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-07,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-08,2.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-09,2.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-10,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-11,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2008-12,2.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-01,2.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-02,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-03,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-04,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-05,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-06,2.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-07,2.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-08,2.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-09,2.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-10,2.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-11,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2009-12,2.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-01,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-02,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-03,2.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-04,2.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-05,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-06,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-07,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-08,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-09,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-10,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-11,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2010-12,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-01,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-02,3.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-03,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-04,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-05,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-06,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-07,3.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-08,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-09,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-10,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-11,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2011-12,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-01,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-02,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-03,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-04,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-05,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-06,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-07,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-08,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-09,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-10,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-11,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2012-12,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-01,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-02,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-03,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-04,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-05,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-06,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-07,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-08,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-09,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-10,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-11,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2013-12,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-01,3.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-02,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-03,3.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-04,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-05,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-06,2.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-07,2.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-08,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-09,3.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-10,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-11,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2014-12,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-01,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-02,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-03,3.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-04,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-05,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-06,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-07,2.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-08,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-09,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-10,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-11,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2015-12,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-01,3.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-02,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-03,3.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-04,3.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-05,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-06,3.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-07,3.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-08,3.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-09,3.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-10,3.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-11,3.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2016-12,3.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-01,3.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-02,3.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-03,3.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-04,3.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-05,4.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-06,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-07,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-08,4.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-09,4.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-10,5.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-11,5.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2017-12,5.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-01,5.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-02,5.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-03,5.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-04,4.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-05,5.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-06,5.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-07,6.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-08,6.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-09,6.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-10,6.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-11,6.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2018-12,5.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-01,5.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-02,5.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-03,5.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-04,5.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-05,4.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-06,4.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-07,5.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-08,5.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-09,4.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-10,4.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-11,4.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2019-12,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-01,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-02,4.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-03,4.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-04,8.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-05,6.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-06,5.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-07,4.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-08,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-09,4.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-10,4.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-11,4.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2020-12,4.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-01,4.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-02,5.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-03,6.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-04,10.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-05,16.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-06,19.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-07,21.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-08,21.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-09,21.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-10,22.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-11,23.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2021-12,24.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-01,24.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-02,24.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-03,28.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-04,32.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-05,30.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-06,29.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-07,27.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-08,26.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-09,26.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-10,24.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-11,23.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2022-12,21.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-01,21.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-02,19.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-03,16.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-04,14.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-05,12.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-06,11.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-07,10.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-08,9.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-09,10.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-10,10.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-11,9.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2023-12,9.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-01,9.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-02,9.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-03,9.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-04,6.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-05,6.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-06,6.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-07,6.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-08,6.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-09,6.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-10,6.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-11,6.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2024-12,6.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-01,6.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-02,6.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-03,6.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-04,5.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-05,4.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-06,4.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-07,5.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-08,5.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-09,5.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-10,5.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-11,5.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2025-12,6.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-01,5.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-02,5.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-03,6.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-04,7.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-05,8.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-06,7.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-07,6.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EU27_2020,2026-08,7.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-01,0.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-02,0.8,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-03,0.9,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-04,1.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-05,1.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-06,1.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-07,1.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-08,1.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-09,2.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-10,2.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-11,2.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1991-12,1.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-01,0.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-02,0.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-03,0.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-04,0.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-05,0.7,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-06,0.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-07,0.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-08,0.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-09,0.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-10,0.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-11,0.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1992-12,0.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-01,0.5,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-02,0.6,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-03,0.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-04,0.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-05,0.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-06,0.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-07,0.3,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-08,0.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-09,0.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-10,0.4,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-11,0.2,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1993-12,0.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1994-01,0.0,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1994-02,0.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1994-03,0.1,
ei_bsbu_m_r2,M,BS-FLBA5-PC,SA,EA21,1994-04,0.3,
