origin,target,h,model,mm_forecast,mm_actual,cumulative_log_forecast,cumulative_log_actual
2019-06,2019-10,4,CORE_GAP_RF_R14,,0.6,,0.888966054123954
2019-06,2019-11,5,CORE_GAP_RF_R14,,0.0,,0.888966054123954
2019-06,2019-12,6,CORE_GAP_RF_R14,,0.1,,0.9889160874323073
2019-06,2020-01,7,CORE_GAP_RF_R14,,0.8,,1.785733052349995
2019-06,2020-02,8,CORE_GAP_RF_R14,,0.7,,2.483294425992519
2019-06,2020-03,9,CORE_GAP_RF_R14,,-0.3,,2.1828435239626467
2019-06,2020-04,10,CORE_GAP_RF_R14,,0.2,,2.3826437902299524
2019-06,2020-05,11,CORE_GAP_RF_R14,,0.7,,3.0802051638724763
2019-06,2020-06,12,CORE_GAP_RF_R14,,0.5,,3.5789593149763834
2019-06,2019-07,1,CORE_GAP_RIDGE_R14,,1.0,,0.9950330853168083
2019-06,2019-08,2,CORE_GAP_RIDGE_R14,,0.2,,1.1948333515841139
2019-06,2019-09,3,CORE_GAP_RIDGE_R14,,-0.9,,0.29075888636920755
2019-06,2019-10,4,CORE_GAP_RIDGE_R14,,0.6,,0.888966054123954
2019-06,2019-11,5,CORE_GAP_RIDGE_R14,,0.0,,0.888966054123954
2019-06,2019-12,6,CORE_GAP_RIDGE_R14,,0.1,,0.9889160874323073
2019-06,2020-01,7,CORE_GAP_RIDGE_R14,,0.8,,1.785733052349995
2019-06,2020-02,8,CORE_GAP_RIDGE_R14,,0.7,,2.483294425992519
2019-06,2020-03,9,CORE_GAP_RIDGE_R14,,-0.3,,2.1828435239626467
2019-06,2020-04,10,CORE_GAP_RIDGE_R14,,0.2,,2.3826437902299524
2019-06,2020-05,11,CORE_GAP_RIDGE_R14,,0.7,,3.0802051638724763
2019-06,2020-06,12,CORE_GAP_RIDGE_R14,,0.5,,3.5789593149763834
2019-06,2019-07,1,CORE_LEVEL_RF_R14,,1.0,,0.9950330853168083
2019-06,2019-08,2,CORE_LEVEL_RF_R14,,0.2,,1.1948333515841139
2019-06,2019-09,3,CORE_LEVEL_RF_R14,,-0.9,,0.29075888636920755
2019-06,2019-10,4,CORE_LEVEL_RF_R14,,0.6,,0.888966054123954
2019-06,2019-11,5,CORE_LEVEL_RF_R14,,0.0,,0.888966054123954
2019-06,2019-12,6,CORE_LEVEL_RF_R14,,0.1,,0.9889160874323073
2019-06,2020-01,7,CORE_LEVEL_RF_R14,,0.8,,1.785733052349995
2019-06,2020-02,8,CORE_LEVEL_RF_R14,,0.7,,2.483294425992519
2019-06,2020-03,9,CORE_LEVEL_RF_R14,,-0.3,,2.1828435239626467
2019-06,2020-04,10,CORE_LEVEL_RF_R14,,0.2,,2.3826437902299524
2019-06,2020-05,11,CORE_LEVEL_RF_R14,,0.7,,3.0802051638724763
2019-06,2020-06,12,CORE_LEVEL_RF_R14,,0.5,,3.5789593149763834
2019-06,2019-07,1,CORE_LEVEL_RIDGE_R14,,1.0,,0.9950330853168083
2019-06,2019-08,2,CORE_LEVEL_RIDGE_R14,,0.2,,1.1948333515841139
2019-06,2019-09,3,CORE_LEVEL_RIDGE_R14,,-0.9,,0.29075888636920755
2019-06,2019-10,4,CORE_LEVEL_RIDGE_R14,,0.6,,0.888966054123954
2019-06,2019-11,5,CORE_LEVEL_RIDGE_R14,,0.0,,0.888966054123954
2019-06,2019-12,6,CORE_LEVEL_RIDGE_R14,,0.1,,0.9889160874323073
2019-06,2020-01,7,CORE_LEVEL_RIDGE_R14,,0.8,,1.785733052349995
2019-06,2020-02,8,CORE_LEVEL_RIDGE_R14,,0.7,,2.483294425992519
2019-06,2020-03,9,CORE_LEVEL_RIDGE_R14,,-0.3,,2.1828435239626467
2019-06,2020-04,10,CORE_LEVEL_RIDGE_R14,,0.2,,2.3826437902299524
2019-06,2020-05,11,CORE_LEVEL_RIDGE_R14,,0.7,,3.0802051638724763
2019-06,2020-06,12,CORE_LEVEL_RIDGE_R14,,0.5,,3.5789593149763834
2019-06,2019-07,1,CORE_LOCAL_R14,0.5144546929258703,1.0,0.5131358959121263,0.9950330853168083
2019-06,2019-08,2,CORE_LOCAL_R14,0.2041748536595093,0.2,0.7171025960006453,1.1948333515841139
2019-06,2019-09,3,CORE_LOCAL_R14,-0.3359540436393258,-0.9,0.3805829596544724,0.29075888636920755
2019-06,2019-10,4,CORE_LOCAL_R14,0.40855400497395844,0.6,0.7883046489560653,0.888966054123954
2019-06,2019-11,5,CORE_LOCAL_R14,0.055589449283770555,0.0,0.8438786530291509,0.888966054123954
2019-06,2019-12,6,CORE_LOCAL_R14,0.2240435953930584,0.1,1.0676716449965085,0.9889160874323073
2019-06,2020-01,7,CORE_LOCAL_R14,0.3307039492035423,0.8,1.397829971290036,1.785733052349995
2019-06,2020-02,8,CORE_LOCAL_R14,0.33931408544690794,0.7,1.7365696854091852,2.483294425992519
2019-06,2020-03,9,CORE_LOCAL_R14,0.06981211322980388,-0.3,1.8063574413188017,2.1828435239626467
2019-06,2020-04,10,CORE_LOCAL_R14,0.4679168453532296,0.2,2.2731829588149726,2.3826437902299524
2019-06,2020-05,11,CORE_LOCAL_R14,0.1665897114712551,0.7,2.4396340635414204,3.0802051638724763
2019-06,2020-06,12,CORE_LOCAL_R14,0.2483603756500365,0.5,2.6876865345139267,3.5789593149763834
2019-07,2019-08,1,CORE_GAP_ADAPT_R14,,0.2,,0.19980026626730563
2019-07,2019-09,2,CORE_GAP_ADAPT_R14,,-0.9,,-0.7042741989476008
2019-07,2019-10,3,CORE_GAP_ADAPT_R14,,0.6,,-0.10606703119285443
2019-07,2019-11,4,CORE_GAP_ADAPT_R14,,0.0,,-0.10606703119285443
2019-07,2019-12,5,CORE_GAP_ADAPT_R14,,0.1,,-0.006116997884501115
2019-07,2020-01,6,CORE_GAP_ADAPT_R14,,0.8,,0.7906999670331862
2019-07,2020-02,7,CORE_GAP_ADAPT_R14,,0.7,,1.4882613406757104
2019-07,2020-03,8,CORE_GAP_ADAPT_R14,,-0.3,,1.1878104386458384
2019-07,2020-04,9,CORE_GAP_ADAPT_R14,,0.2,,1.3876107049131439
2019-07,2020-05,10,CORE_GAP_ADAPT_R14,,0.7,,2.0851720785556678
2019-07,2020-06,11,CORE_GAP_ADAPT_R14,,0.5,,2.5839262296595753
2019-07,2020-07,12,CORE_GAP_ADAPT_R14,,1.2,,3.7767833161869553
2019-07,2019-08,1,CORE_GAP_RF_R14,,0.2,,0.19980026626730563
2019-07,2019-09,2,CORE_GAP_RF_R14,,-0.9,,-0.7042741989476008
2019-07,2019-10,3,CORE_GAP_RF_R14,,0.6,,-0.10606703119285443
2019-07,2019-11,4,CORE_GAP_RF_R14,,0.0,,-0.10606703119285443
2019-07,2019-12,5,CORE_GAP_RF_R14,,0.1,,-0.006116997884501115
2019-07,2020-01,6,CORE_GAP_RF_R14,,0.8,,0.7906999670331862
2019-07,2020-02,7,CORE_GAP_RF_R14,,0.7,,1.4882613406757104
2019-07,2020-03,8,CORE_GAP_RF_R14,,-0.3,,1.1878104386458384
2019-07,2020-04,9,CORE_GAP_RF_R14,,0.2,,1.3876107049131439
2019-07,2020-05,10,CORE_GAP_RF_R14,,0.7,,2.0851720785556678
2019-07,2020-06,11,CORE_GAP_RF_R14,,0.5,,2.5839262296595753
2019-07,2020-07,12,CORE_GAP_RF_R14,,1.2,,3.7767833161869553
2019-07,2019-08,1,CORE_GAP_RIDGE_R14,,0.2,,0.19980026626730563
2019-07,2019-09,2,CORE_GAP_RIDGE_R14,,-0.9,,-0.7042741989476008
2019-07,2019-10,3,CORE_GAP_RIDGE_R14,,0.6,,-0.10606703119285443
2019-07,2019-11,4,CORE_GAP_RIDGE_R14,,0.0,,-0.10606703119285443
2019-07,2019-12,5,CORE_GAP_RIDGE_R14,,0.1,,-0.006116997884501115
2019-07,2020-01,6,CORE_GAP_RIDGE_R14,,0.8,,0.7906999670331862
2019-07,2020-02,7,CORE_GAP_RIDGE_R14,,0.7,,1.4882613406757104
2019-07,2020-03,8,CORE_GAP_RIDGE_R14,,-0.3,,1.1878104386458384
2019-07,2020-04,9,CORE_GAP_RIDGE_R14,,0.2,,1.3876107049131439
2019-07,2020-05,10,CORE_GAP_RIDGE_R14,,0.7,,2.0851720785556678
2019-07,2020-06,11,CORE_GAP_RIDGE_R14,,0.5,,2.5839262296595753
2019-07,2020-07,12,CORE_GAP_RIDGE_R14,,1.2,,3.7767833161869553
2019-07,2019-08,1,CORE_LEVEL_RF_R14,,0.2,,0.19980026626730563
2019-07,2019-09,2,CORE_LEVEL_RF_R14,,-0.9,,-0.7042741989476008
2019-07,2019-10,3,CORE_LEVEL_RF_R14,,0.6,,-0.10606703119285443
2019-07,2019-11,4,CORE_LEVEL_RF_R14,,0.0,,-0.10606703119285443
2019-07,2019-12,5,CORE_LEVEL_RF_R14,,0.1,,-0.006116997884501115
2019-07,2020-01,6,CORE_LEVEL_RF_R14,,0.8,,0.7906999670331862
2019-07,2020-02,7,CORE_LEVEL_RF_R14,,0.7,,1.4882613406757104
2019-07,2020-03,8,CORE_LEVEL_RF_R14,,-0.3,,1.1878104386458384
2019-07,2020-04,9,CORE_LEVEL_RF_R14,,0.2,,1.3876107049131439
2019-07,2020-05,10,CORE_LEVEL_RF_R14,,0.7,,2.0851720785556678
2019-07,2020-06,11,CORE_LEVEL_RF_R14,,0.5,,2.5839262296595753
2019-07,2020-07,12,CORE_LEVEL_RF_R14,,1.2,,3.7767833161869553
2019-07,2019-08,1,CORE_LEVEL_RIDGE_R14,,0.2,,0.19980026626730563
2019-07,2019-09,2,CORE_LEVEL_RIDGE_R14,,-0.9,,-0.7042741989476008
2019-07,2019-10,3,CORE_LEVEL_RIDGE_R14,,0.6,,-0.10606703119285443
2019-07,2019-11,4,CORE_LEVEL_RIDGE_R14,,0.0,,-0.10606703119285443
2019-07,2019-12,5,CORE_LEVEL_RIDGE_R14,,0.1,,-0.006116997884501115
2019-07,2020-01,6,CORE_LEVEL_RIDGE_R14,,0.8,,0.7906999670331862
2019-07,2020-02,7,CORE_LEVEL_RIDGE_R14,,0.7,,1.4882613406757104
2019-07,2020-03,8,CORE_LEVEL_RIDGE_R14,,-0.3,,1.1878104386458384
2019-07,2020-04,9,CORE_LEVEL_RIDGE_R14,,0.2,,1.3876107049131439
2019-07,2020-05,10,CORE_LEVEL_RIDGE_R14,,0.7,,2.0851720785556678
2019-07,2020-06,11,CORE_LEVEL_RIDGE_R14,,0.5,,2.5839262296595753
2019-07,2020-07,12,CORE_LEVEL_RIDGE_R14,,1.2,,3.7767833161869553
2019-07,2019-08,1,CORE_LOCAL_R14,0.2120155496912613,0.2,0.2117911138945815,0.19980026626730563
2019-07,2019-09,2,CORE_LOCAL_R14,-0.32815561118100134,-0.9,-0.11690410864552869,-0.7042741989476008
2019-07,2019-10,3,CORE_LOCAL_R14,0.4164106931018783,0.6,0.2986419944621266,-0.10606703119285443
2019-07,2019-11,4,CORE_LOCAL_R14,0.06341851892378618,0.0,0.36204041234127454,-0.10606703119285443
2019-07,2019-12,5,CORE_LOCAL_R14,0.23188584609820295,0.1,0.5936578181146948,-0.006116997884501115
2019-07,2020-01,6,CORE_LOCAL_R14,0.33855454578263955,0.8,0.9316405582142848,0.7906999670331862
2019-07,2020-02,7,CORE_LOCAL_R14,0.3471653557450511,0.7,1.2782046861394967,1.4882613406757104
2019-07,2020-03,8,CORE_LOCAL_R14,0.07764229575343862,-0.3,1.3558168558551755,1.1878104386458384
2019-07,2020-04,9,CORE_LOCAL_R14,0.4757781784571463,0.2,1.8304667871574087,1.3876107049131439
2019-07,2020-05,10,CORE_LOCAL_R14,0.17442746657089878,0.7,2.004742305689919,2.0851720785556678
2019-07,2020-06,11,CORE_LOCAL_R14,0.2620773747247779,0.5,2.2664768565082802,2.5839262296595753
2019-07,2020-07,12,CORE_LOCAL_R14,0.5223196674860172,1.2,2.7874371662264688,3.7767833161869553
2019-08,2019-09,1,CORE_GAP_ADAPT_R14,,-0.9,,-0.9040744652149064
2019-08,2019-10,2,CORE_GAP_ADAPT_R14,,0.6,,-0.30586729746016
2019-08,2019-11,3,CORE_GAP_ADAPT_R14,,0.0,,-0.30586729746016
2019-08,2019-12,4,CORE_GAP_ADAPT_R14,,0.1,,-0.20591726415180667
2019-08,2020-01,5,CORE_GAP_ADAPT_R14,,0.8,,0.5908997007658807
2019-08,2020-02,6,CORE_GAP_ADAPT_R14,,0.7,,1.2884610744084048
2019-08,2020-03,7,CORE_GAP_ADAPT_R14,,-0.3,,0.9880101723785327
2019-08,2020-04,8,CORE_GAP_ADAPT_R14,,0.2,,1.1878104386458384
2019-08,2020-05,9,CORE_GAP_ADAPT_R14,,0.7,,1.8853718122883625
2019-08,2020-06,10,CORE_GAP_ADAPT_R14,,0.5,,2.38412596339227
2019-08,2020-07,11,CORE_GAP_ADAPT_R14,,1.2,,3.57698304991965
2019-08,2020-08,12,CORE_GAP_ADAPT_R14,,0.0,,3.57698304991965
2019-08,2019-09,1,CORE_GAP_RF_R14,,-0.9,,-0.9040744652149064
2019-08,2019-10,2,CORE_GAP_RF_R14,,0.6,,-0.30586729746016
2019-08,2019-11,3,CORE_GAP_RF_R14,,0.0,,-0.30586729746016
2019-08,2019-12,4,CORE_GAP_RF_R14,,0.1,,-0.20591726415180667
2019-08,2020-01,5,CORE_GAP_RF_R14,,0.8,,0.5908997007658807
2019-08,2020-02,6,CORE_GAP_RF_R14,,0.7,,1.2884610744084048
2019-08,2020-03,7,CORE_GAP_RF_R14,,-0.3,,0.9880101723785327
2019-08,2020-04,8,CORE_GAP_RF_R14,,0.2,,1.1878104386458384
2019-08,2020-05,9,CORE_GAP_RF_R14,,0.7,,1.8853718122883625
2019-08,2020-06,10,CORE_GAP_RF_R14,,0.5,,2.38412596339227
2019-08,2020-07,11,CORE_GAP_RF_R14,,1.2,,3.57698304991965
2019-08,2020-08,12,CORE_GAP_RF_R14,,0.0,,3.57698304991965
2019-08,2019-09,1,CORE_GAP_RIDGE_R14,,-0.9,,-0.9040744652149064
2019-08,2019-10,2,CORE_GAP_RIDGE_R14,,0.6,,-0.30586729746016
2019-08,2019-11,3,CORE_GAP_RIDGE_R14,,0.0,,-0.30586729746016
2019-08,2019-12,4,CORE_GAP_RIDGE_R14,,0.1,,-0.20591726415180667
2019-08,2020-01,5,CORE_GAP_RIDGE_R14,,0.8,,0.5908997007658807
2019-08,2020-02,6,CORE_GAP_RIDGE_R14,,0.7,,1.2884610744084048
2019-08,2020-03,7,CORE_GAP_RIDGE_R14,,-0.3,,0.9880101723785327
2019-08,2020-04,8,CORE_GAP_RIDGE_R14,,0.2,,1.1878104386458384
2019-08,2020-05,9,CORE_GAP_RIDGE_R14,,0.7,,1.8853718122883625
2019-08,2020-06,10,CORE_GAP_RIDGE_R14,,0.5,,2.38412596339227
2019-08,2020-07,11,CORE_GAP_RIDGE_R14,,1.2,,3.57698304991965
2019-08,2020-08,12,CORE_GAP_RIDGE_R14,,0.0,,3.57698304991965
2019-08,2019-09,1,CORE_LEVEL_RF_R14,,-0.9,,-0.9040744652149064
2019-08,2019-10,2,CORE_LEVEL_RF_R14,,0.6,,-0.30586729746016
2019-08,2019-11,3,CORE_LEVEL_RF_R14,,0.0,,-0.30586729746016
2019-08,2019-12,4,CORE_LEVEL_RF_R14,,0.1,,-0.20591726415180667
2019-08,2020-01,5,CORE_LEVEL_RF_R14,,0.8,,0.5908997007658807
2019-08,2020-02,6,CORE_LEVEL_RF_R14,,0.7,,1.2884610744084048
2019-08,2020-03,7,CORE_LEVEL_RF_R14,,-0.3,,0.9880101723785327
2019-08,2020-04,8,CORE_LEVEL_RF_R14,,0.2,,1.1878104386458384
2019-08,2020-05,9,CORE_LEVEL_RF_R14,,0.7,,1.8853718122883625
2019-08,2020-06,10,CORE_LEVEL_RF_R14,,0.5,,2.38412596339227
2019-08,2020-07,11,CORE_LEVEL_RF_R14,,1.2,,3.57698304991965
2019-08,2020-08,12,CORE_LEVEL_RF_R14,,0.0,,3.57698304991965
2019-08,2019-09,1,CORE_LEVEL_RIDGE_R14,,-0.9,,-0.9040744652149064
2019-08,2019-10,2,CORE_LEVEL_RIDGE_R14,,0.6,,-0.30586729746016
2019-08,2019-11,3,CORE_LEVEL_RIDGE_R14,,0.0,,-0.30586729746016
2019-08,2019-12,4,CORE_LEVEL_RIDGE_R14,,0.1,,-0.20591726415180667
2019-08,2020-01,5,CORE_LEVEL_RIDGE_R14,,0.8,,0.5908997007658807
2019-08,2020-02,6,CORE_LEVEL_RIDGE_R14,,0.7,,1.2884610744084048
2019-08,2020-03,7,CORE_LEVEL_RIDGE_R14,,-0.3,,0.9880101723785327
2019-08,2020-04,8,CORE_LEVEL_RIDGE_R14,,0.2,,1.1878104386458384
2019-08,2020-05,9,CORE_LEVEL_RIDGE_R14,,0.7,,1.8853718122883625
2019-08,2020-06,10,CORE_LEVEL_RIDGE_R14,,0.5,,2.38412596339227
2019-08,2020-07,11,CORE_LEVEL_RIDGE_R14,,1.2,,3.57698304991965
2019-08,2020-08,12,CORE_LEVEL_RIDGE_R14,,0.0,,3.57698304991965
2019-08,2019-09,1,CORE_LOCAL_R14,-0.332552253207002,-0.9,-0.3331064371878702,-0.9040744652149064
2019-08,2019-10,2,CORE_LOCAL_R14,0.41198120738240923,0.6,0.07802845127202516,-0.30586729746016
2019-08,2019-11,3,CORE_LOCAL_R14,0.05900460410337441,0.0,0.13701565450341324,-0.30586729746016
2019-08,2019-12,4,CORE_LOCAL_R14,0.22746449998628446,0.1,0.3642218456290735,-0.20591726415180667
2019-08,2020-01,5,CORE_LOCAL_R14,0.33412849438919684,0.8,0.6977933710809036,0.5908997007658807
2019-08,2020-02,6,CORE_LOCAL_R14,0.34273892451867566,0.7,1.0399462843583553,1.2884610744084048
2019-08,2020-03,7,CORE_LOCAL_R14,0.07322775350553858,-0.3,1.1131472394262745,0.9880101723785327
2019-08,2020-04,8,CORE_LOCAL_R14,0.47134607396822736,0.2,1.5833859560807475,1.1878104386458384
2019-08,2020-05,9,CORE_LOCAL_R14,0.1700086550155316,0.7,1.7532502599654978,1.8853718122883625
2019-08,2020-06,10,CORE_LOCAL_R14,0.25765469682910036,0.5,2.010573596136099,2.38412596339227
2019-08,2020-07,11,CORE_LOCAL_R14,0.5711083116575791,1.2,2.5800572669796478,3.57698304991965
2019-08,2020-08,12,CORE_LOCAL_R14,0.2075950800814361,0.0,2.7874371662264688,3.57698304991965
2019-09,2019-10,1,CORE_GAP_ADAPT_R14,,0.6,,0.5982071677547464
2019-09,2019-11,2,CORE_GAP_ADAPT_R14,,0.0,,0.5982071677547464
2019-09,2019-12,3,CORE_GAP_ADAPT_R14,,0.1,,0.6981572010630998
2019-09,2020-01,4,CORE_GAP_ADAPT_R14,,0.8,,1.4949741659807871
2019-09,2020-02,5,CORE_GAP_ADAPT_R14,,0.7,,2.1925355396233113
2019-09,2020-03,6,CORE_GAP_ADAPT_R14,,-0.3,,1.8920846375934393
2019-09,2020-04,7,CORE_GAP_ADAPT_R14,,0.2,,2.091884903860745
2019-09,2020-05,8,CORE_GAP_ADAPT_R14,,0.7,,2.789446277503269
2019-09,2020-06,9,CORE_GAP_ADAPT_R14,,0.5,,3.288200428607176
2019-09,2020-07,10,CORE_GAP_ADAPT_R14,,1.2,,4.481057515134557
2019-09,2020-08,11,CORE_GAP_ADAPT_R14,,0.0,,4.481057515134557
2019-09,2020-09,12,CORE_GAP_ADAPT_R14,,-0.8,,3.6778403454081308
2019-09,2019-10,1,CORE_GAP_RF_R14,,0.6,,0.5982071677547464
2019-09,2019-11,2,CORE_GAP_RF_R14,,0.0,,0.5982071677547464
2019-09,2019-12,3,CORE_GAP_RF_R14,,0.1,,0.6981572010630998
2019-09,2020-01,4,CORE_GAP_RF_R14,,0.8,,1.4949741659807871
2019-09,2020-02,5,CORE_GAP_RF_R14,,0.7,,2.1925355396233113
2019-09,2020-03,6,CORE_GAP_RF_R14,,-0.3,,1.8920846375934393
2019-09,2020-04,7,CORE_GAP_RF_R14,,0.2,,2.091884903860745
2019-09,2020-05,8,CORE_GAP_RF_R14,,0.7,,2.789446277503269
2019-09,2020-06,9,CORE_GAP_RF_R14,,0.5,,3.288200428607176
2019-09,2020-07,10,CORE_GAP_RF_R14,,1.2,,4.481057515134557
2019-09,2020-08,11,CORE_GAP_RF_R14,,0.0,,4.481057515134557
2019-09,2020-09,12,CORE_GAP_RF_R14,,-0.8,,3.6778403454081308
2019-09,2019-10,1,CORE_GAP_RIDGE_R14,,0.6,,0.5982071677547464
2019-09,2019-11,2,CORE_GAP_RIDGE_R14,,0.0,,0.5982071677547464
2019-09,2019-12,3,CORE_GAP_RIDGE_R14,,0.1,,0.6981572010630998
2019-09,2020-01,4,CORE_GAP_RIDGE_R14,,0.8,,1.4949741659807871
2019-09,2020-02,5,CORE_GAP_RIDGE_R14,,0.7,,2.1925355396233113
2019-09,2020-03,6,CORE_GAP_RIDGE_R14,,-0.3,,1.8920846375934393
2019-09,2020-04,7,CORE_GAP_RIDGE_R14,,0.2,,2.091884903860745
2019-09,2020-05,8,CORE_GAP_RIDGE_R14,,0.7,,2.789446277503269
2019-09,2020-06,9,CORE_GAP_RIDGE_R14,,0.5,,3.288200428607176
2019-09,2020-07,10,CORE_GAP_RIDGE_R14,,1.2,,4.481057515134557
2019-09,2020-08,11,CORE_GAP_RIDGE_R14,,0.0,,4.481057515134557
2019-09,2020-09,12,CORE_GAP_RIDGE_R14,,-0.8,,3.6778403454081308
2019-09,2019-10,1,CORE_LEVEL_RF_R14,,0.6,,0.5982071677547464
2019-09,2019-11,2,CORE_LEVEL_RF_R14,,0.0,,0.5982071677547464
2019-09,2019-12,3,CORE_LEVEL_RF_R14,,0.1,,0.6981572010630998
2019-09,2020-01,4,CORE_LEVEL_RF_R14,,0.8,,1.4949741659807871
2019-09,2020-02,5,CORE_LEVEL_RF_R14,,0.7,,2.1925355396233113
2019-09,2020-03,6,CORE_LEVEL_RF_R14,,-0.3,,1.8920846375934393
2019-09,2020-04,7,CORE_LEVEL_RF_R14,,0.2,,2.091884903860745
2019-09,2020-05,8,CORE_LEVEL_RF_R14,,0.7,,2.789446277503269
2019-09,2020-06,9,CORE_LEVEL_RF_R14,,0.5,,3.288200428607176
2019-09,2020-07,10,CORE_LEVEL_RF_R14,,1.2,,4.481057515134557
2019-09,2020-08,11,CORE_LEVEL_RF_R14,,0.0,,4.481057515134557
2019-09,2020-09,12,CORE_LEVEL_RF_R14,,-0.8,,3.6778403454081308
2019-09,2019-10,1,CORE_LEVEL_RIDGE_R14,,0.6,,0.5982071677547464
2019-09,2019-11,2,CORE_LEVEL_RIDGE_R14,,0.0,,0.5982071677547464
2019-09,2019-12,3,CORE_LEVEL_RIDGE_R14,,0.1,,0.6981572010630998
2019-09,2020-01,4,CORE_LEVEL_RIDGE_R14,,0.8,,1.4949741659807871
2019-09,2020-02,5,CORE_LEVEL_RIDGE_R14,,0.7,,2.1925355396233113
2019-09,2020-03,6,CORE_LEVEL_RIDGE_R14,,-0.3,,1.8920846375934393
2019-09,2020-04,7,CORE_LEVEL_RIDGE_R14,,0.2,,2.091884903860745
2019-09,2020-05,8,CORE_LEVEL_RIDGE_R14,,0.7,,2.789446277503269
2019-09,2020-06,9,CORE_LEVEL_RIDGE_R14,,0.5,,3.288200428607176
2019-09,2020-07,10,CORE_LEVEL_RIDGE_R14,,1.2,,4.481057515134557
2019-09,2020-08,11,CORE_LEVEL_RIDGE_R14,,0.0,,4.481057515134557
2019-09,2020-09,12,CORE_LEVEL_RIDGE_R14,,-0.8,,3.6778403454081308
2019-09,2019-10,1,CORE_LOCAL_R14,0.4134401846649268,0.6,0.4125878691357781,0.5982071677547464
2019-09,2019-11,2,CORE_LOCAL_R14,0.06045845266679645,0.0,0.47302805304304896,0.5982071677547464
2019-09,2019-12,3,CORE_LOCAL_R14,0.2289207962572227,0.1,0.701687224844592,0.6981572010630998
2019-09,2020-01,4,CORE_LOCAL_R14,0.33558634047862107,0.8,1.0367117309723048,1.4949741659807871
2019-09,2020-02,5,CORE_LOCAL_R14,0.34419689571689477,0.7,1.3803176249256395,2.1925355396233113
2019-09,2020-03,6,CORE_LOCAL_R14,0.07468180873007431,-0.3,1.4549715606694416,1.8920846375934393
2019-09,2020-04,7,CORE_LOCAL_R14,0.4728059138170513,0.2,1.9266632579997975,2.091884903860745
2019-09,2020-05,8,CORE_LOCAL_R14,0.17146411645808024,0.7,2.0979805425604305,2.789446277503269
2019-09,2020-06,9,CORE_LOCAL_R14,0.25911143176095147,0.5,2.356756859406915,3.288200428607176
2019-09,2020-07,10,CORE_LOCAL_R14,0.5725696010429691,1.2,2.927693510926346,4.481057515134557
2019-09,2020-08,11,CORE_LOCAL_R14,0.1915803929971399,0.0,3.119090622738457,4.481057515134557
2019-09,2020-09,12,CORE_LOCAL_R14,-0.33110409393038387,-0.8,2.78743716622647,3.6778403454081308
2019-10,2019-11,1,CORE_GAP_ADAPT_R14,,0.0,,0.0
2019-10,2019-12,2,CORE_GAP_ADAPT_R14,,0.1,,0.09995003330835331
2019-10,2020-01,3,CORE_GAP_ADAPT_R14,,0.8,,0.8967669982260408
2019-10,2020-02,4,CORE_GAP_ADAPT_R14,,0.7,,1.5943283718685648
2019-10,2020-03,5,CORE_GAP_ADAPT_R14,,-0.3,,1.2938774698386926
2019-10,2020-04,6,CORE_GAP_ADAPT_R14,,0.2,,1.4936777361059983
2019-10,2020-05,7,CORE_GAP_ADAPT_R14,,0.7,,2.1912391097485227
2019-10,2020-06,8,CORE_GAP_ADAPT_R14,,0.5,,2.6899932608524297
2019-10,2020-07,9,CORE_GAP_ADAPT_R14,,1.2,,3.8828503473798097
2019-10,2020-08,10,CORE_GAP_ADAPT_R14,,0.0,,3.8828503473798097
2019-10,2020-09,11,CORE_GAP_ADAPT_R14,,-0.8,,3.079633177653384
2019-10,2020-10,12,CORE_GAP_ADAPT_R14,,0.5,,3.578387328757292
2019-10,2019-11,1,CORE_GAP_RF_R14,,0.0,,0.0
2019-10,2019-12,2,CORE_GAP_RF_R14,,0.1,,0.09995003330835331
2019-10,2020-01,3,CORE_GAP_RF_R14,,0.8,,0.8967669982260408
2019-10,2020-02,4,CORE_GAP_RF_R14,,0.7,,1.5943283718685648
2019-10,2020-03,5,CORE_GAP_RF_R14,,-0.3,,1.2938774698386926
2019-10,2020-04,6,CORE_GAP_RF_R14,,0.2,,1.4936777361059983
2019-10,2020-05,7,CORE_GAP_RF_R14,,0.7,,2.1912391097485227
2019-10,2020-06,8,CORE_GAP_RF_R14,,0.5,,2.6899932608524297
2019-10,2020-07,9,CORE_GAP_RF_R14,,1.2,,3.8828503473798097
2019-10,2020-08,10,CORE_GAP_RF_R14,,0.0,,3.8828503473798097
2019-10,2020-09,11,CORE_GAP_RF_R14,,-0.8,,3.079633177653384
2019-10,2020-10,12,CORE_GAP_RF_R14,,0.5,,3.578387328757292
2019-10,2019-11,1,CORE_GAP_RIDGE_R14,,0.0,,0.0
2019-10,2019-12,2,CORE_GAP_RIDGE_R14,,0.1,,0.09995003330835331
2019-10,2020-01,3,CORE_GAP_RIDGE_R14,,0.8,,0.8967669982260408
2019-10,2020-02,4,CORE_GAP_RIDGE_R14,,0.7,,1.5943283718685648
2019-10,2020-03,5,CORE_GAP_RIDGE_R14,,-0.3,,1.2938774698386926
2019-10,2020-04,6,CORE_GAP_RIDGE_R14,,0.2,,1.4936777361059983
2019-10,2020-05,7,CORE_GAP_RIDGE_R14,,0.7,,2.1912391097485227
2019-10,2020-06,8,CORE_GAP_RIDGE_R14,,0.5,,2.6899932608524297
2019-10,2020-07,9,CORE_GAP_RIDGE_R14,,1.2,,3.8828503473798097
2019-10,2020-08,10,CORE_GAP_RIDGE_R14,,0.0,,3.8828503473798097
